,applicant_id,week_number,behaviour,score
15524,19050220,4,Determined,4
15525,19050220,4,Professional,2
15526,19050220,4,Studious,7
15527,19050220,4,Imaginative,5
15528,19050220,5,Analytic,3
15529,19050220,5,Independent,4
15530,19050220,5,Determined,7
15531,19050220,5,Professional,4
15532,19050220,5,Studious,8
15533,19050220,5,Imaginative,6
15534,19050220,6,Analytic,7
15535,19050220,6,Independent,1
15536,19050220,6,Determined,5
15537,19050220,6,Professional,8
15538,19050220,6,Studious,3
15539,19050220,6,Imaginative,8
15540,19050220,7,Analytic,8
15541,19050220,7,Independent,8
15542,19050220,7,Determined,8
15543,19050220,7,Professional,8
15544,19050220,7,Studious,8
15545,19050220,7,Imaginative,8
15546,19050220,8,Analytic,8
15547,19050220,8,Independent,8
15548,19050220,8,Determined,8
15549,19050220,8,Professional,8
15550,19050220,8,Studious,8
15551,19050220,8,Imaginative,6
15552,19050259,1,Analytic,2
15553,19050259,1,Independent,5
15554,19050259,1,Determined,3
15555,19050259,1,Professional,2
15556,19050259,1,Studious,5
15557,19050259,1,Imaginative,1
15558,19050259,2,Analytic,2
15559,19050259,2,Independent,1
15560,19050259,2,Determined,2
15561,19050259,2,Professional,3
15562,19050259,2,Studious,7
15563,19050259,2,Imaginative,3
15564,19050259,3,Analytic,3
15565,19050259,3,Independent,5
15566,19050259,3,Determined,3
15567,19050259,3,Professional,5
15568,19050259,3,Studious,2
15569,19050259,3,Imaginative,1
15570,19050259,4,Analytic,8
15571,19050259,4,Independent,8
15572,19050259,4,Determined,6
15573,19050259,4,Professional,7
15574,19050259,4,Studious,1
15575,19050259,4,Imaginative,8
15576,19050259,5,Analytic,3
15577,19050259,5,Independent,3
15578,19050259,5,Determined,7
15579,19050259,5,Professional,6
15580,19050259,5,Studious,6
15581,19050259,5,Imaginative,7
15582,19050259,6,Analytic,6
15583,19050259,6,Independent,5
15584,19050259,6,Determined,7
15585,19050259,6,Professional,5
15586,19050259,6,Studious,3
15587,19050259,6,Imaginative,5
15588,19050259,7,Analytic,8
15589,19050259,7,Independent,5
15590,19050259,7,Determined,8
15591,19050259,7,Professional,8
15592,19050259,7,Studious,8
15593,19050259,7,Imaginative,8
15594,19050259,8,Analytic,8
15595,19050259,8,Independent,8
15596,19050259,8,Determined,8
15597,19050259,8,Professional,5
15598,19050259,8,Studious,8
15599,19050259,8,Imaginative,8
15600,19050189,1,Analytic,3
15601,19050189,1,Independent,3
15602,19050189,1,Determined,1
15603,19050189,1,Professional,1
15604,19050189,1,Studious,2
15605,19050189,1,Imaginative,5
15606,19050189,2,Analytic,1
15607,19050189,2,Independent,4
15608,19050189,2,Determined,2
15609,19050189,2,Professional,1
15610,19050189,2,Studious,1
15611,19050189,2,Imaginative,3
15612,19050189,3,Analytic,1
15613,19050189,3,Independent,4
15614,19050189,3,Determined,3
15615,19050189,3,Professional,4
15616,19050189,3,Studious,3
15617,19050189,3,Imaginative,2
15618,19050189,4,Analytic,6
15619,19050189,4,Independent,5
15620,19050189,4,Determined,8
15621,19050189,4,Professional,6
15622,19050189,4,Studious,8
15623,19050189,4,Imaginative,5
15624,19050189,5,Analytic,5
15625,19050189,5,Independent,5
15626,19050189,5,Determined,8
15627,19050189,5,Professional,5
15628,19050189,5,Studious,2
15629,19050189,5,Imaginative,8
15630,19050189,6,Analytic,5
15631,19050189,6,Independent,6
15632,19050189,6,Determined,5
15633,19050189,6,Professional,7
15634,19050189,6,Studious,5
15635,19050189,6,Imaginative,2
15636,19050189,7,Analytic,8
15637,19050189,7,Independent,8
15638,19050189,7,Determined,8
15639,19050189,7,Professional,8
15640,19050189,7,Studious,7
15641,19050189,7,Imaginative,7
15642,19050189,8,Analytic,7
15643,19050189,8,Independent,8
15644,19050189,8,Determined,7
15645,19050189,8,Professional,8
15646,19050189,8,Studious,8
15647,19050189,8,Imaginative,5
15648,19050212,1,Analytic,4
15649,19050212,1,Independent,2
15650,19050212,1,Determined,6
15651,19050212,1,Professional,2
15652,19050212,1,Studious,3
15653,19050212,1,Imaginative,5
15654,19050212,2,Analytic,1
15655,19050212,2,Independent,3
15656,19050212,2,Determined,5
15657,19050212,2,Professional,6
15658,19050212,2,Studious,1
15659,19050212,2,Imaginative,2
15660,19050212,3,Analytic,5
15661,19050212,3,Independent,5
15662,19050212,3,Determined,2
15663,19050212,3,Professional,1
15664,19050212,3,Studious,6
15665,19050212,3,Imaginative,2
15666,19050212,4,Analytic,6
15667,19050212,4,Independent,8
15668,19050212,4,Determined,6
15669,19050212,4,Professional,6
15670,19050212,4,Studious,6
15671,19050212,4,Imaginative,8
15672,19050212,5,Analytic,6
15673,19050212,5,Independent,8
15674,19050212,5,Determined,4
15675,19050212,5,Professional,8
15676,19050212,5,Studious,3
15677,19050212,5,Imaginative,6
15678,19050212,6,Analytic,6
15679,19050212,6,Independent,8
15680,19050212,6,Determined,8
15681,19050212,6,Professional,3
15682,19050212,6,Studious,5
15683,19050212,6,Imaginative,4
15684,19050212,7,Analytic,8
15685,19050212,7,Independent,8
15686,19050212,7,Determined,8
15687,19050212,7,Professional,8
15688,19050212,7,Studious,6
15689,19050212,7,Imaginative,7
15690,19050212,8,Analytic,7
15691,19050212,8,Independent,8
15692,19050212,8,Determined,8
15693,19050212,8,Professional,5
15694,19050212,8,Studious,3
15695,19050212,8,Imaginative,8
15696,19050221,1,Analytic,2
15697,19050221,1,Independent,3
15698,19050221,1,Determined,5
15699,19050221,1,Professional,1
15700,19050221,1,Studious,1
15701,19050221,1,Imaginative,3
15702,19050221,2,Analytic,5
15703,19050221,2,Independent,4
15704,19050221,2,Determined,2
15705,19050221,2,Professional,2
15706,19050221,2,Studious,2
15707,19050221,2,Imaginative,2
15708,19050221,3,Analytic,2
15709,19050221,3,Independent,2
15710,19050221,3,Determined,2
15711,19050221,3,Professional,3
15712,19050221,3,Studious,5
15713,19050221,3,Imaginative,3
15714,19050221,4,Analytic,4
15715,19050221,4,Independent,8
15716,19050221,4,Determined,6
15717,19050221,4,Professional,7
15718,19050221,4,Studious,6
15719,19050221,4,Imaginative,5
15720,19050221,5,Analytic,8
15721,19050221,5,Independent,7
15722,19050221,5,Determined,8
15723,19050221,5,Professional,8
15724,19050221,5,Studious,5
15725,19050221,5,Imaginative,4
15726,19050221,6,Analytic,8
15727,19050221,6,Independent,6
15728,19050221,6,Determined,8
15729,19050221,6,Professional,6
15730,19050221,6,Studious,6
15731,19050221,6,Imaginative,2
15732,19050221,7,Analytic,8
15733,19050221,7,Independent,8
15734,19050221,7,Determined,6
15735,19050221,7,Professional,8
15736,19050221,7,Studious,8
15737,19050221,7,Imaginative,4
15738,19050221,8,Analytic,4
15739,19050221,8,Independent,8
15740,19050221,8,Determined,8
15741,19050221,8,Professional,4
15742,19050221,8,Studious,8
15743,19050221,8,Imaginative,7
15744,19050052,1,Analytic,6
15745,19050052,1,Independent,3
15746,19050052,1,Determined,4
15747,19050052,1,Professional,1
15748,19050052,1,Studious,2
15749,19050052,1,Imaginative,4
15750,19050052,2,Analytic,4
15751,19050052,2,Independent,1
15752,19050052,2,Determined,1
15753,19050052,2,Professional,3
15754,19050052,2,Studious,2
15755,19050052,2,Imaginative,2
15756,19050052,3,Analytic,2
15757,19050052,3,Independent,1
15758,19050052,3,Determined,6
15759,19050052,3,Professional,3
15760,19050052,3,Studious,3
15761,19050052,3,Imaginative,1
15762,19050052,4,Analytic,8
15763,19050052,4,Independent,2
15764,19050052,4,Determined,6
15765,19050052,4,Professional,5
15766,19050052,4,Studious,8
15767,19050052,4,Imaginative,8
15768,19050052,5,Analytic,6
15769,19050052,5,Independent,6
15770,19050052,5,Determined,6
15771,19050052,5,Professional,8
15772,19050052,5,Studious,3
15773,19050052,5,Imaginative,5
15774,19050052,6,Analytic,8
15775,19050052,6,Independent,7
15776,19050052,6,Determined,3
15777,19050052,6,Professional,3
15778,19050052,6,Studious,8
15779,19050052,6,Imaginative,6
15780,19050052,7,Analytic,8
15781,19050052,7,Independent,8
15782,19050052,7,Determined,8
15783,19050052,7,Professional,8
15784,19050052,7,Studious,8
15785,19050052,7,Imaginative,8
15786,19050052,8,Analytic,6
15787,19050052,8,Independent,3
15788,19050052,8,Determined,4
15789,19050052,8,Professional,8
15790,19050052,8,Studious,8
15791,19050052,8,Imaginative,8
15792,19050163,1,Analytic,1
15793,19050163,1,Independent,6
15794,19050163,1,Determined,3
15795,19050163,1,Professional,3
15796,19050163,1,Studious,4
15797,19050163,1,Imaginative,4
15798,19050163,2,Analytic,4
15799,19050163,2,Independent,4
15800,19050163,2,Determined,6
15801,19050163,2,Professional,2
15802,19050163,2,Studious,6
15803,19050163,2,Imaginative,3
15804,19050163,3,Analytic,1
15805,19050163,3,Independent,3
15806,19050163,3,Determined,1
15807,19050163,3,Professional,3
15808,19050163,3,Studious,3
15809,19050163,3,Imaginative,4
15810,19050163,4,Analytic,3
15811,19050163,4,Independent,2
15812,19050163,4,Determined,8
15813,19050163,4,Professional,7
15814,19050163,4,Studious,5
15815,19050163,4,Imaginative,4
15816,19050163,5,Analytic,8
15817,19050163,5,Independent,6
15818,19050163,5,Determined,7
15819,19050163,5,Professional,8
15820,19050163,5,Studious,8
15821,19050163,5,Imaginative,6
15822,19050163,6,Analytic,8
15823,19050163,6,Independent,8
15824,19050163,6,Determined,8
15825,19050163,6,Professional,3
15826,19050163,6,Studious,1
15827,19050163,6,Imaginative,8
15828,19050163,7,Analytic,8
15829,19050163,7,Independent,7
15830,19050163,7,Determined,8
15831,19050163,7,Professional,8
15832,19050163,7,Studious,6
15833,19050163,7,Imaginative,6
15834,19050163,8,Analytic,6
15835,19050163,8,Independent,8
15836,19050163,8,Determined,8
15837,19050163,8,Professional,7
15838,19050163,8,Studious,8
15839,19050163,8,Imaginative,8
15840,19050369,1,Analytic,6
15841,19050369,1,Independent,2
15842,19050369,1,Determined,6
15843,19050369,1,Professional,1
15844,19050369,1,Studious,4
15845,19050369,1,Imaginative,2
15846,19050369,2,Analytic,3
15847,19050369,2,Independent,2
15848,19050369,2,Determined,2
15849,19050369,2,Professional,1
15850,19050369,2,Studious,4
15851,19050369,2,Imaginative,2
15852,19050369,3,Analytic,4
15853,19050369,3,Independent,2
15854,19050369,3,Determined,1
15855,19050369,3,Professional,3
15856,19050369,3,Studious,5
15857,19050369,3,Imaginative,4
15858,19050369,4,Analytic,5
15859,19050369,4,Independent,2
15860,19050369,4,Determined,4
15861,19050369,4,Professional,2
15862,19050369,4,Studious,4
15863,19050369,4,Imaginative,7
15864,19050369,5,Analytic,3
15865,19050369,5,Independent,2
15866,19050369,5,Determined,4
15867,19050369,5,Professional,7
15868,19050369,5,Studious,3
15869,19050369,5,Imaginative,6
15870,19050369,6,Analytic,7
15871,19050369,6,Independent,4
15872,19050369,6,Determined,4
15873,19050369,6,Professional,2
15874,19050369,6,Studious,1
15875,19050369,6,Imaginative,6
15876,19050369,7,Analytic,8
15877,19050369,7,Independent,8
15878,19050369,7,Determined,8
15879,19050369,7,Professional,8
15880,19050369,7,Studious,8
15881,19050369,7,Imaginative,8
15882,19050369,8,Analytic,8
15883,19050369,8,Independent,8
15884,19050369,8,Determined,8
15885,19050369,8,Professional,8
15886,19050369,8,Studious,8
15887,19050369,8,Imaginative,6
15888,19070326,1,Analytic,3
15889,19070326,1,Independent,5
15890,19070326,1,Determined,1
15891,19070326,1,Professional,5
15892,19070326,1,Studious,1
15893,19070326,1,Imaginative,2
15894,19070326,2,Analytic,5
15895,19070326,2,Independent,1
15896,19070326,2,Determined,3
15897,19070326,2,Professional,3
15898,19070326,2,Studious,3
15899,19070326,2,Imaginative,5
15900,19070326,3,Analytic,1
15901,19070326,3,Independent,4
15902,19070326,3,Determined,3
15903,19070326,3,Professional,2
15904,19070326,3,Studious,2
15905,19070326,3,Imaginative,1
15906,19070326,4,Analytic,4
15907,19070326,4,Independent,8
15908,19070326,4,Determined,5
15909,19070326,4,Professional,7
15910,19070326,4,Studious,5
15911,19070326,4,Imaginative,8
15912,19070326,5,Analytic,3
15913,19070326,5,Independent,8
15914,19070326,5,Determined,4
15915,19070326,5,Professional,2
15916,19070326,5,Studious,8
15917,19070326,5,Imaginative,8
15918,19070326,6,Analytic,4
15919,19070326,6,Independent,5
15920,19070326,6,Determined,8
15921,19070326,6,Professional,4
15922,19070326,6,Studious,5
15923,19070326,6,Imaginative,6
15924,19070326,7,Analytic,5
15925,19070326,7,Independent,8
15926,19070326,7,Determined,5
15927,19070326,7,Professional,8
15928,19070326,7,Studious,7
15929,19070326,7,Imaginative,8
15930,19070326,8,Analytic,8
15931,19070326,8,Independent,7
15932,19070326,8,Determined,8
15933,19070326,8,Professional,8
15934,19070326,8,Studious,8
15935,19070326,8,Imaginative,5
15936,19070058,1,Analytic,2
15937,19070058,1,Independent,3
15938,19070058,1,Determined,4
15939,19070058,1,Professional,1
15940,19070058,1,Studious,1
15941,19070058,1,Imaginative,3
15942,19070058,2,Analytic,4
15943,19070058,2,Independent,3
15944,19070058,2,Determined,3
15945,19070058,2,Professional,2
15946,19070058,2,Studious,1
15947,19070058,2,Imaginative,4
15948,19070058,3,Analytic,3
15949,19070058,3,Independent,4
15950,19070058,3,Determined,2
15951,19070058,3,Professional,3
15952,19070058,3,Studious,4
15953,19070058,3,Imaginative,1
15954,19070058,4,Analytic,8
15955,19070058,4,Independent,7
15956,19070058,4,Determined,6
15957,19070058,4,Professional,7
15958,19070058,4,Studious,6
15959,19070058,4,Imaginative,8
15960,19070058,5,Analytic,7
15961,19070058,5,Independent,8
15962,19070058,5,Determined,7
15963,19070058,5,Professional,6
15964,19070058,5,Studious,4
15965,19070058,5,Imaginative,8
15966,19070058,6,Analytic,4
15967,19070058,6,Independent,7
15968,19070058,6,Determined,4
15969,19070058,6,Professional,8
15970,19070058,6,Studious,3
15971,19070058,6,Imaginative,7
15972,19070058,7,Analytic,8
15973,19070058,7,Independent,4
15974,19070058,7,Determined,5
15975,19070058,7,Professional,5
15976,19070058,7,Studious,6
15977,19070058,7,Imaginative,8
15978,19070058,8,Analytic,8
15979,19070058,8,Independent,7
15980,19070058,8,Determined,7
15981,19070058,8,Professional,8
15982,19070058,8,Studious,8
15983,19070058,8,Imaginative,8
15984,19070193,1,Analytic,3
15985,19070193,1,Independent,5
15986,19070193,1,Determined,3
15987,19070193,1,Professional,3
15988,19070193,1,Studious,1
15989,19070193,1,Imaginative,8
15990,19070193,2,Analytic,4
15991,19070193,2,Independent,2
15992,19070193,2,Determined,3
15993,19070193,2,Professional,1
15994,19070193,2,Studious,6
15995,19070193,2,Imaginative,2
15996,19070193,3,Analytic,6
15997,19070193,3,Independent,4
15998,19070193,3,Determined,2
15999,19070193,3,Professional,3
16000,19070193,3,Studious,5
16001,19070193,3,Imaginative,3
16002,19070193,4,Analytic,7
16003,19070193,4,Independent,3
16004,19070193,4,Determined,6
16005,19070193,4,Professional,6
16006,19070193,4,Studious,7
16007,19070193,4,Imaginative,3
16008,19070193,5,Analytic,1
16009,19070193,5,Independent,2
16010,19070193,5,Determined,3
16011,19070193,5,Professional,7
16012,19070193,5,Studious,4
16013,19070193,5,Imaginative,8
16014,19070193,6,Analytic,7
16015,19070193,6,Independent,5
16016,19070193,6,Determined,6
16017,19070193,6,Professional,7
16018,19070193,6,Studious,8
16019,19070193,6,Imaginative,8
16020,19070193,7,Analytic,8
16021,19070193,7,Independent,8
16022,19070193,7,Determined,7
16023,19070193,7,Professional,5
16024,19070193,7,Studious,7
16025,19070193,7,Imaginative,8
16026,19070193,8,Analytic,8
16027,19070193,8,Independent,8
16028,19070193,8,Determined,8
16029,19070193,8,Professional,8
16030,19070193,8,Studious,8
16031,19070193,8,Imaginative,8
16032,19060219,1,Analytic,4
16033,19060219,1,Independent,2
16034,19060219,1,Determined,3
16035,19060219,1,Professional,1
16036,19060219,1,Studious,3
16037,19060219,1,Imaginative,3
16038,19060219,2,Analytic,5
16039,19060219,2,Independent,2
16040,19060219,2,Determined,2
16041,19060219,2,Professional,2
16042,19060219,2,Studious,2
16043,19060219,2,Imaginative,1
16044,19060219,3,Analytic,2
16045,19060219,3,Independent,5
16046,19060219,3,Determined,2
16047,19060219,3,Professional,1
16048,19060219,3,Studious,8
16049,19060219,3,Imaginative,3
16050,19060219,4,Analytic,6
16051,19060219,4,Independent,7
16052,19060219,4,Determined,7
16053,19060219,4,Professional,5
16054,19060219,4,Studious,7
16055,19060219,4,Imaginative,6
16056,19060219,5,Analytic,8
16057,19060219,5,Independent,5
16058,19060219,5,Determined,5
16059,19060219,5,Professional,2
16060,19060219,5,Studious,6
16061,19060219,5,Imaginative,8
16062,19060219,6,Analytic,2
16063,19060219,6,Independent,7
16064,19060219,6,Determined,6
16065,19060219,6,Professional,6
16066,19060219,6,Studious,7
16067,19060219,6,Imaginative,4
16068,19060219,7,Analytic,6
16069,19060219,7,Independent,8
16070,19060219,7,Determined,8
16071,19060219,7,Professional,7
16072,19060219,7,Studious,8
16073,19060219,7,Imaginative,8
16074,19060219,8,Analytic,8
16075,19060219,8,Independent,8
16076,19060219,8,Determined,6
16077,19060219,8,Professional,8
16078,19060219,8,Studious,5
16079,19060219,8,Imaginative,8
16080,19060117,1,Analytic,1
16081,19060117,1,Independent,1
16082,19060117,1,Determined,4
16083,19060117,1,Professional,4
16084,19060117,1,Studious,2
16085,19060117,1,Imaginative,4
16086,19060117,2,Analytic,1
16087,19060117,2,Independent,7
16088,19060117,2,Determined,1
16089,19060117,2,Professional,1
16090,19060117,2,Studious,1
16091,19060117,2,Imaginative,3
16092,19060117,3,Analytic,2
16093,19060117,3,Independent,5
16094,19060117,3,Determined,6
16095,19060117,3,Professional,3
16096,19060117,3,Studious,4
16097,19060117,3,Imaginative,2
16098,19060117,4,Analytic,6
16099,19060117,4,Independent,6
16100,19060117,4,Determined,3
16101,19060117,4,Professional,8
16102,19060117,4,Studious,6
16103,19060117,4,Imaginative,6
16104,19060117,5,Analytic,8
16105,19060117,5,Independent,8
16106,19060117,5,Determined,8
16107,19060117,5,Professional,5
16108,19060117,5,Studious,5
16109,19060117,5,Imaginative,4
16110,19060117,6,Analytic,5
16111,19060117,6,Independent,6
16112,19060117,6,Determined,7
16113,19060117,6,Professional,3
16114,19060117,6,Studious,7
16115,19060117,6,Imaginative,4
16116,19060117,7,Analytic,8
16117,19060117,7,Independent,8
16118,19060117,7,Determined,8
16119,19060117,7,Professional,8
16120,19060117,7,Studious,8
16121,19060117,7,Imaginative,8
16122,19060117,8,Analytic,8
16123,19060117,8,Independent,6
16124,19060117,8,Determined,8
16125,19060117,8,Professional,6
16126,19060117,8,Studious,4
16127,19060117,8,Imaginative,8
16128,19060304,1,Analytic,4
16129,19060304,1,Independent,1
16130,19060304,1,Determined,1
16131,19060304,1,Professional,3
16132,19060304,1,Studious,3
16133,19060304,1,Imaginative,4
16134,19060304,2,Analytic,5
16135,19060304,2,Independent,1
16136,19060304,2,Determined,3
16137,19060304,2,Professional,1
16138,19060304,2,Studious,4
16139,19060304,2,Imaginative,4
16140,19060304,3,Analytic,2
16141,19060304,3,Independent,3
16142,19060304,3,Determined,1
16143,19060304,3,Professional,5
16144,19060304,3,Studious,1
16145,19060304,3,Imaginative,4
16146,19060304,4,Analytic,1
16147,19060304,4,Independent,7
16148,19060304,4,Determined,7
16149,19060304,4,Professional,7
16150,19060304,4,Studious,1
16151,19060304,4,Imaginative,4
16152,19060304,5,Analytic,6
16153,19060304,5,Independent,6
16154,19060304,5,Determined,6
16155,19060304,5,Professional,6
16156,19060304,5,Studious,5
16157,19060304,5,Imaginative,5
16158,19060304,6,Analytic,6
16159,19060304,6,Independent,4
16160,19060304,6,Determined,6
16161,19060304,6,Professional,5
16162,19060304,6,Studious,8
16163,19060304,6,Imaginative,4
16164,19060304,7,Analytic,8
16165,19060304,7,Independent,8
16166,19060304,7,Determined,8
16167,19060304,7,Professional,8
16168,19060304,7,Studious,8
16169,19060304,7,Imaginative,8
16170,19060304,8,Analytic,7
16171,19060304,8,Independent,1
16172,19060304,8,Determined,8
16173,19060304,8,Professional,8
16174,19060304,8,Studious,8
16175,19060304,8,Imaginative,4
16176,19070034,1,Analytic,3
16177,19070034,1,Independent,4
16178,19070034,1,Determined,3
16179,19070034,1,Professional,5
16180,19070034,1,Studious,4
16181,19070034,1,Imaginative,1
16182,19070034,2,Analytic,2
16183,19070034,2,Independent,2
16184,19070034,2,Determined,2
16185,19070034,2,Professional,5
16186,19070034,2,Studious,6
16187,19070034,2,Imaginative,2
16188,19070034,3,Analytic,1
16189,19070034,3,Independent,2
16190,19070034,3,Determined,3
16191,19070034,3,Professional,4
16192,19070034,3,Studious,4
16193,19070034,3,Imaginative,3
16194,19070034,4,Analytic,7
16195,19070034,4,Independent,2
16196,19070034,4,Determined,4
16197,19070034,4,Professional,8
16198,19070034,4,Studious,2
16199,19070034,4,Imaginative,2
16200,19070034,5,Analytic,6
16201,19070034,5,Independent,4
16202,19070034,5,Determined,5
16203,19070034,5,Professional,5
16204,19070034,5,Studious,3
16205,19070034,5,Imaginative,8
16206,19070034,6,Analytic,8
16207,19070034,6,Independent,8
16208,19070034,6,Determined,8
16209,19070034,6,Professional,4
16210,19070034,6,Studious,8
16211,19070034,6,Imaginative,5
16212,19070034,7,Analytic,8
16213,19070034,7,Independent,8
16214,19070034,7,Determined,8
16215,19070034,7,Professional,7
16216,19070034,7,Studious,7
16217,19070034,7,Imaginative,8
16218,19070034,8,Analytic,5
16219,19070034,8,Independent,8
16220,19070034,8,Determined,8
16221,19070034,8,Professional,8
16222,19070034,8,Studious,8
16223,19070034,8,Imaginative,8
16224,19070094,1,Analytic,5
16225,19070094,1,Independent,1
16226,19070094,1,Determined,5
16227,19070094,1,Professional,3
16228,19070094,1,Studious,4
16229,19070094,1,Imaginative,2
16230,19070094,2,Analytic,1
16231,19070094,2,Independent,4
16232,19070094,2,Determined,8
16233,19070094,2,Professional,2
16234,19070094,2,Studious,3
16235,19070094,2,Imaginative,4
16236,19070094,3,Analytic,4
16237,19070094,3,Independent,2
16238,19070094,3,Determined,5
16239,19070094,3,Professional,1
16240,19070094,3,Studious,7
16241,19070094,3,Imaginative,3
16242,19070094,4,Analytic,5
16243,19070094,4,Independent,6
16244,19070094,4,Determined,3
16245,19070094,4,Professional,5
16246,19070094,4,Studious,7
16247,19070094,4,Imaginative,8
16248,19070094,5,Analytic,6
16249,19070094,5,Independent,8
16250,19070094,5,Determined,8
16251,19070094,5,Professional,8
16252,19070094,5,Studious,7
16253,19070094,5,Imaginative,8
16254,19070094,6,Analytic,5
16255,19070094,6,Independent,4
16256,19070094,6,Determined,6
16257,19070094,6,Professional,8
16258,19070094,6,Studious,8
16259,19070094,6,Imaginative,8
16260,19070094,7,Analytic,8
16261,19070094,7,Independent,6
16262,19070094,7,Determined,8
16263,19070094,7,Professional,5
16264,19070094,7,Studious,8
16265,19070094,7,Imaginative,3
16266,19070094,8,Analytic,8
16267,19070094,8,Independent,8
16268,19070094,8,Determined,8
16269,19070094,8,Professional,7
16270,19070094,8,Studious,8
16271,19070094,8,Imaginative,8
16272,19070146,1,Analytic,1
16273,19070146,1,Independent,6
16274,19070146,1,Determined,1
16275,19070146,1,Professional,3
16276,19070146,1,Studious,2
16277,19070146,1,Imaginative,3
16278,19070146,2,Analytic,3
16279,19070146,2,Independent,3
16280,19070146,2,Determined,3
16281,19070146,2,Professional,8
16282,19070146,2,Studious,5
16283,19070146,2,Imaginative,3
16284,19070146,3,Analytic,3
16285,19070146,3,Independent,3
16286,19070146,3,Determined,3
16287,19070146,3,Professional,1
16288,19070146,3,Studious,2
16289,19070146,3,Imaginative,3
16290,19070146,4,Analytic,7
16291,19070146,4,Independent,5
16292,19070146,4,Determined,6
16293,19070146,4,Professional,8
16294,19070146,4,Studious,3
16295,19070146,4,Imaginative,7
16296,19070146,5,Analytic,7
16297,19070146,5,Independent,4
16298,19070146,5,Determined,5
16299,19070146,5,Professional,8
16300,19070146,5,Studious,4
16301,19070146,5,Imaginative,4
16302,19070146,6,Analytic,8
16303,19070146,6,Independent,8
16304,19070146,6,Determined,8
16305,19070146,6,Professional,2
16306,19070146,6,Studious,8
16307,19070146,6,Imaginative,5
16308,19070146,7,Analytic,8
16309,19070146,7,Independent,8
16310,19070146,7,Determined,8
16311,19070146,7,Professional,8
16312,19070146,7,Studious,8
16313,19070146,7,Imaginative,7
16314,19070146,8,Analytic,8
16315,19070146,8,Independent,7
16316,19070146,8,Determined,8
16317,19070146,8,Professional,8
16318,19070146,8,Studious,8
16319,19070146,8,Imaginative,8
16320,19070048,1,Analytic,6
16321,19070048,1,Independent,1
16322,19070048,1,Determined,4
16323,19070048,1,Professional,3
16324,19070048,1,Studious,3
16325,19070048,1,Imaginative,2
16326,19070048,2,Analytic,2
16327,19070048,2,Independent,3
16328,19070048,2,Determined,1
16329,19070048,2,Professional,2
16330,19070048,2,Studious,2
16331,19070048,2,Imaginative,3
16332,19070048,3,Analytic,2
16333,19070048,3,Independent,4
16334,19070048,3,Determined,6
16335,19070048,3,Professional,4
16336,19070048,3,Studious,1
16337,19070048,3,Imaginative,5
16338,19070048,4,Analytic,7
16339,19070048,4,Independent,5
16340,19070048,4,Determined,6
16341,19070048,4,Professional,2
16342,19070048,4,Studious,8
16343,19070048,4,Imaginative,6
16344,19070048,5,Analytic,3
16345,19070048,5,Independent,4
16346,19070048,5,Determined,7
16347,19070048,5,Professional,3
16348,19070048,5,Studious,4
16349,19070048,5,Imaginative,7
16350,19070048,6,Analytic,1
16351,19070048,6,Independent,3
16352,19070048,6,Determined,4
16353,19070048,6,Professional,5
16354,19070048,6,Studious,4
16355,19070048,6,Imaginative,5
16356,19070048,7,Analytic,8
16357,19070048,7,Independent,8
16358,19070048,7,Determined,5
16359,19070048,7,Professional,8
16360,19070048,7,Studious,8
16361,19070048,7,Imaginative,4
16362,19070048,8,Analytic,8
16363,19070048,8,Independent,5
16364,19070048,8,Determined,8
16365,19070048,8,Professional,5
16366,19070048,8,Studious,5
16367,19070048,8,Imaginative,8
16368,19060125,1,Analytic,1
16369,19060125,1,Independent,4
16370,19060125,1,Determined,4
16371,19060125,1,Professional,3
16372,19060125,1,Studious,2
16373,19060125,1,Imaginative,3
16374,19060125,2,Analytic,1
16375,19060125,2,Independent,1
16376,19060125,2,Determined,1
16377,19060125,2,Professional,1
16378,19060125,2,Studious,4
16379,19060125,2,Imaginative,1
16380,19060127,1,Analytic,6
16381,19060127,1,Independent,1
16382,19060127,1,Determined,3
16383,19060127,1,Professional,2
16384,19060127,1,Studious,3
16385,19060127,1,Imaginative,1
16386,19060127,2,Analytic,1
16387,19060127,2,Independent,4
16388,19060127,2,Determined,3
16389,19060127,2,Professional,4
16390,19060127,2,Studious,2
16391,19060127,2,Imaginative,1
16392,19060127,3,Analytic,5
16393,19060127,3,Independent,5
16394,19060127,3,Determined,3
16395,19060127,3,Professional,2
16396,19060127,3,Studious,4
16397,19060127,3,Imaginative,3
16398,19060127,4,Analytic,8
16399,19060127,4,Independent,7
16400,19060127,4,Determined,7
16401,19060127,4,Professional,3
16402,19060127,4,Studious,8
16403,19060127,4,Imaginative,8
16404,19060127,5,Analytic,5
16405,19060127,5,Independent,2
16406,19060127,5,Determined,6
16407,19060127,5,Professional,4
16408,19060127,5,Studious,8
16409,19060127,5,Imaginative,6
16410,19060127,6,Analytic,4
16411,19060127,6,Independent,3
16412,19060127,6,Determined,3
16413,19060127,6,Professional,5
16414,19060127,6,Studious,6
16415,19060127,6,Imaginative,1
16416,19060127,7,Analytic,8
16417,19060127,7,Independent,6
16418,19060127,7,Determined,8
16419,19060127,7,Professional,8
16420,19060127,7,Studious,8
16421,19060127,7,Imaginative,8
16422,19060127,8,Analytic,8
16423,19060127,8,Independent,8
16424,19060127,8,Determined,8
16425,19060127,8,Professional,8
