,applicant_id,language_name,score
3905,19020175,2,3
3906,19020175,5,2
3907,19020176,5,1
3908,19020177,4,2
3909,19020177,0,1
3910,19020177,2,3
3911,19020177,3,1
3912,19020178,3,3
3913,19020179,4,4
3914,19020179,0,3
3915,19020180,4,6
3916,19020183,0,5
3917,19020183,6,2
3918,19020184,7,4
3919,19020184,5,6
3920,19020187,4,2
3921,19020187,1,1
3922,19020187,6,1
3923,19020187,7,3
3924,19020187,8,2
3925,19020189,6,2
3926,19020189,2,2
3927,19020189,5,1
3928,19020189,3,2
3929,19020192,1,3
3930,19020192,6,3
3931,19020193,1,4
3932,19020193,6,2
3933,19020193,2,2
3934,19020193,5,3
3935,19020193,3,5
3936,19020194,6,2
3937,19020195,,0
3938,19020196,4,3
3939,19020196,0,3
3940,19020196,1,2
3941,19020196,2,5
3942,19020196,8,1
3943,19020197,4,5
3944,19020197,6,5
3945,19020197,7,3
3946,19020197,8,2
3947,19020197,3,5
3948,19020199,0,1
3949,19020200,7,2
3950,19020201,4,2
3951,19020201,0,1
3952,19020201,6,1
3953,19020201,5,3
3954,19020201,3,4
3955,19020202,8,1
3956,19020202,5,4
3957,19020203,4,4
3958,19020203,2,1
3959,19020204,4,1
3960,19020205,,0
3961,19020205,,0
3962,19020207,1,2
3963,19020208,0,3
3964,19020208,6,4
3965,19020208,8,1
3966,19020209,4,2
3967,19020209,7,5
3968,19020210,0,3
3969,19020210,3,5
3970,19020210,0,3
3971,19020210,3,5
3972,19020212,4,1
3973,19020212,0,1
3974,19020212,1,2
3975,19020213,4,1
3976,19020213,6,1
3977,19020213,2,2
3978,19020213,7,3
3979,19020214,0,1
3980,19020214,6,1
3981,19020214,2,3
3982,19020214,7,2
3983,19020214,3,3
3984,19020215,2,5
3985,19020215,7,1
3986,19020215,8,1
3987,19020215,5,2
3988,19020215,3,4
3989,19020216,0,3
3990,19020216,5,3
3991,19020216,3,1
3992,19020218,2,1
3993,19020218,5,1
3994,19020220,5,2
3995,19020224,0,3
3996,19020224,1,4
3997,19020224,2,2
3998,19020224,5,6
3999,19020224,3,4
4000,19020227,0,2
4001,19020227,1,3
4002,19020227,6,3
4003,19020227,2,2
4004,19020228,0,1
4005,19020228,5,5
4006,19020228,3,3
4007,19020230,4,3
4008,19020230,8,6
4009,19020230,5,2
4010,19020231,6,1
4011,19020231,7,7
4012,19020232,6,3
4013,19020232,2,2
4014,19020233,4,1
4015,19020233,0,3
4016,19020233,1,4
4017,19020233,6,4
4018,19020233,2,1
4019,19020233,7,2
4020,19020233,8,1
4021,19020233,3,4
4022,19020234,6,7
4023,19020235,4,1
4024,19020235,1,1
4025,19020235,3,1
4026,19020237,5,2
4027,19020241,4,3
4028,19020241,0,3
4029,19020241,1,3
4030,19020241,5,1
4031,19020241,3,5
4032,19020242,,0
4033,19020243,4,4
4034,19020243,0,1
4035,19020243,1,2
4036,19020244,4,1
4037,19020244,2,6
4038,19020244,3,1
4039,19020245,1,4
4040,19020245,6,3
4041,19020245,7,4
4042,19020246,6,2
4043,19020246,8,1
4044,19020249,0,4
4045,19020249,1,1
4046,19020249,3,5
4047,19020250,0,4
4048,19020250,1,4
4049,19020251,4,5
4050,19020251,1,6
4051,19020251,3,2
4052,19020252,6,6
4053,19020252,3,4
4054,19020253,6,4
4055,19020253,2,2
4056,19020253,7,7
4057,19020253,3,2
4058,19020255,6,1
4059,19020255,2,1
4060,19020257,4,2
4061,19020257,7,2
4062,19020257,5,6
4063,19020258,6,1
4064,19020258,5,2
4065,19020259,4,4
4066,19020259,6,2
4067,19020259,8,5
4068,19020260,4,4
4069,19020260,1,5
4070,19020260,8,2
4071,19020260,5,5
4072,19020261,4,3
4073,19020261,6,2
4074,19020261,7,5
4075,19020261,5,5
4076,19020261,3,3
4077,19020263,4,2
4078,19020263,1,1
4079,19020263,3,1
4080,19020264,4,4
4081,19020264,0,3
4082,19020265,4,3
4083,19020265,2,3
4084,19020265,7,1
4085,19020265,3,1
4086,19020265,4,3
4087,19020265,2,3
4088,19020265,7,1
4089,19020265,3,1
4090,19020266,1,2
4091,19020266,6,4
4092,19020266,5,7
4093,19020266,3,3
4094,19020268,0,6
4095,19020268,6,3
4096,19020268,7,1
4097,19020269,2,4
4098,19020269,5,3
4099,19020269,3,5
4100,19020270,4,3
4101,19020270,3,2
4102,19020273,0,2
4103,19020273,2,4
4104,19020274,4,3
4105,19020274,7,4
4106,19020274,3,2
4107,19020277,4,3
4108,19020277,2,1
4109,19020278,0,5
4110,19020278,1,5
4111,19020278,6,2
4112,19020278,2,2
4113,19020278,3,2
4114,19020280,4,2
4115,19020280,0,7
4116,19020280,1,1
4117,19020280,3,2
4118,19020282,4,1
4119,19020282,0,1
4120,19020282,7,3
4121,19020282,3,4
4122,19020283,6,3
4123,19020283,7,3
4124,19020284,4,2
4125,19020284,0,9
4126,19020284,1,3
4127,19020286,6,2
4128,19020287,2,4
4129,19020287,8,3
4130,19020289,4,2
4131,19020289,2,4
4132,19020290,4,5
4133,19020290,0,2
4134,19020290,7,3
4135,19020290,3,3
4136,19020291,1,2
4137,19020292,2,1
4138,19020292,7,1
4139,19020292,8,4
4140,19020292,3,4
4141,19020293,6,2
4142,19020293,2,3
4143,19020293,8,2
4144,19020294,4,2
4145,19020294,0,6
4146,19020294,1,2
4147,19020294,6,1
4148,19020294,2,4
4149,19020294,7,1
4150,19020296,4,6
4151,19020296,0,4
4152,19020296,8,2
4153,19020296,3,2
4154,19020297,4,6
4155,19020297,2,2
4156,19020297,7,4
4157,19020298,1,5
4158,19020298,3,1
4159,19020299,4,1
4160,19020299,1,3
4161,19020299,7,3
4162,19020303,2,3
4163,19020303,7,2
4164,19020303,3,1
4165,19020306,1,1
4166,19020306,6,3
4167,19020307,8,2
4168,19020308,7,3
4169,19020309,4,2
4170,19020309,0,1
4171,19020309,8,1
4172,19020311,4,2
4173,19020311,0,6
4174,19020311,6,1
4175,19020311,5,4
4176,19020311,3,3
4177,19020312,0,4
4178,19020312,6,6
4179,19020312,7,1
4180,19020313,1,1
4181,19020313,7,2
4182,19020313,8,1
4183,19020314,4,2
4184,19020314,0,2
4185,19020314,1,2
4186,19020314,6,2
4187,19020317,4,4
4188,19020317,0,2
4189,19020317,6,1
4190,19020317,2,5
4191,19020320,0,2
4192,19020320,7,2
4193,19020320,8,3
4194,19020320,5,3
4195,19020321,0,4
4196,19020321,6,1
4197,19020321,2,3
4198,19020321,7,4
4199,19020323,2,3
4200,19020323,8,1
4201,19020323,5,4
4202,19020325,4,6
4203,19020325,1,1
4204,19020325,6,3
4205,19020326,6,1
4206,19020326,2,5
4207,19020326,7,1
4208,19020326,8,1
4209,19020326,3,2
4210,19020327,1,4
4211,19020332,0,1
4212,19020332,2,3
4213,19020332,8,4
4214,19020333,4,5
4215,19020333,1,2
4216,19020333,2,4
4217,19020333,7,4
4218,19020333,5,7
4219,19020333,3,3
4220,19020334,0,5
4221,19020334,1,5
4222,19020336,3,1
4223,19020337,0,5
4224,19020337,1,2
4225,19020337,3,1
4226,19020340,4,5
4227,19020340,6,5
4228,19020340,8,2
4229,19020340,5,2
4230,19020340,3,5
4231,19020341,0,1
4232,19020341,3,2
4233,19020342,4,6
4234,19020342,0,2
4235,19020342,8,2
4236,19020344,0,3
4237,19020344,6,3
4238,19020344,2,1
4239,19020345,0,2
4240,19020345,1,6
4241,19020345,3,4
4242,19020346,4,2
4243,19020346,1,3
4244,19020346,3,4
4245,19020347,1,1
4246,19020347,7,2
4247,19020347,8,2
4248,19020347,5,2
4249,19020347,3,4
4250,19020348,0,3
4251,19020348,1,5
4252,19020348,2,2
4253,19020348,5,6
4254,19020349,4,1
4255,19020349,3,2
4256,19020352,4,2
4257,19020352,0,3
4258,19020352,7,1
4259,19020353,4,5
4260,19020353,0,3
4261,19020353,1,3
4262,19020353,5,1
4263,19020354,1,5
4264,19020354,6,5
4265,19020354,2,6
4266,19020354,7,5
4267,19020355,1,8
4268,19020355,2,4
4269,19020356,1,1
4270,19020356,2,3
4271,19020356,7,3
4272,19020357,5,2
4273,19020359,4,2
4274,19020359,6,2
4275,19020359,7,1
4276,19020360,7,1
4277,19020360,8,1
4278,19020360,5,3
4279,19020361,6,4
4280,19020361,7,6
4281,19020361,5,1
4282,19020361,3,4
4283,19020362,2,2
4284,19020362,5,1
4285,19020363,1,8
4286,19020363,6,1
4287,19020363,2,5
4288,19020365,1,3
4289,19020365,2,3
4290,19020365,7,7
4291,19020367,4,3
4292,19020367,1,2
4293,19020367,6,2
4294,19020367,7,4
4295,19020368,4,3
4296,19020368,1,6
4297,19020368,3,4
4298,19020369,0,3
4299,19020369,1,4
4300,19020369,2,4
4301,19020369,5,2
4302,19020369,3,6
4303,19020370,1,1
4304,19020370,7,5
4305,19020370,8,1
4306,19020371,8,3
4307,19020371,5,3
4308,19020371,3,3
4309,19010000,2,4
4310,19010000,7,1
4311,19010000,5,2
4312,19010001,8,1
4313,19010001,3,4
4314,19010002,0,1
4315,19010002,1,5
4316,19010003,4,3
4317,19010003,6,3
4318,19010003,8,1
4319,19010006,0,3
4320,19010006,5,4
4321,19010006,3,6
4322,19010007,0,4
4323,19010007,1,2
4324,19010007,6,3
4325,19010007,5,1
4326,19010009,6,6
4327,19010009,7,7
4328,19010009,3,7
4329,19010010,4,2
4330,19010010,1,3
4331,19010011,0,1
4332,19010011,2,8
4333,19010012,4,3
4334,19010015,2,1
4335,19010015,5,2
4336,19010015,3,3
4337,19010017,1,2
4338,19010017,6,4
4339,19010017,7,5
4340,19010019,0,4
4341,19010019,5,1
4342,19010020,2,4
4343,19010021,4,7
4344,19010021,0,8
4345,19010021,6,4
4346,19010021,2,3
4347,19010021,7,6
4348,19010021,8,2
4349,19010021,3,2
4350,19010022,6,1
4351,19010022,5,1
4352,19010024,4,2
4353,19010024,1,1
4354,19010024,2,1
4355,19010026,7,1
4356,19010026,3,1
4357,19010028,8,3
4358,19010028,3,2
4359,19010029,1,4
4360,19010029,6,12
4361,19010029,2,4
4362,19010029,8,1
4363,19010029,5,6
4364,19010030,6,7
4365,19010030,7,2
4366,19010033,6,5
4367,19010033,7,3
4368,19010035,6,3
4369,19010035,2,3
4370,19010037,4,4
4371,19010037,6,2
4372,19010037,5,6
4373,19010039,4,5
4374,19010039,7,4
4375,19010040,8,2
4376,19010040,5,2
4377,19010042,4,4
4378,19010042,1,2
4379,19010043,2,2
4380,19010044,0,2
4381,19010044,2,2
4382,19010044,7,2
4383,19010044,8,2
4384,19010044,5,1
4385,19010044,3,2
4386,19010045,4,1
4387,19010045,1,3
4388,19010045,6,1
4389,19010045,2,1
4390,19010045,8,2
4391,19010046,4,2
4392,19010046,0,3
4393,19010046,1,4
4394,19010046,7,4
4395,19010046,5,5
4396,19010047,4,2
4397,19010047,0,3
4398,19010047,6,2
4399,19010047,5,6
4400,19010047,3,3
4401,19010048,1,6
4402,19010048,2,4
4403,19010048,5,4
4404,19010050,0,2
4405,19010050,1,4
4406,19010050,5,2
4407,19010051,4,7
4408,19010051,0,1
4409,19010051,1,3
4410,19010051,2,1
4411,19010051,7,4
4412,19010052,4,5
4413,19010052,1,2
4414,19010052,6,3
4415,19010053,,0
4416,19010054,6,3
4417,19010056,0,3
4418,19010056,1,5
4419,19010056,2,4
4420,19010056,8,2
4421,19010057,5,6
4422,19010058,3,2
4423,19010059,4,2
4424,19010059,0,2
4425,19010063,4,2
4426,19010063,0,4
4427,19010063,1,4
4428,19010063,7,3
4429,19010063,3,1
4430,19010066,0,4
4431,19010066,1,3
4432,19010066,7,3
4433,19010067,1,2
4434,19010067,2,4
4435,19010068,0,4
4436,19010068,5,2
4437,19010069,4,4
4438,19010069,2,2
4439,19010072,4,2
4440,19010072,7,4
4441,19010072,8,1
4442,19010075,4,1
4443,19010075,6,1
4444,19010075,2,3
4445,19010075,7,3
4446,19010075,5,1
4447,19010075,3,2
4448,19010076,6,1
4449,19010076,8,1
4450,19010076,5,2
4451,19010077,4,6
4452,19010077,1,3
4453,19010077,6,2
4454,19010077,5,5
4455,19010077,3,3
4456,19010078,4,2
4457,19010078,0,3
4458,19010078,2,3
4459,19010078,3,5
4460,19010078,4,2
4461,19010078,0,3
4462,19010078,2,3
4463,19010078,3,5
4464,19010079,,0
4465,19010081,4,4
4466,19010081,6,1
4467,19010081,2,3
4468,19010081,5,3
4469,19010083,0,4
4470,19010083,1,1
4471,19010083,6,1
4472,19010083,2,1
4473,19010083,7,1
4474,19010083,3,4
4475,19010084,1,2
4476,19010085,0,5
4477,19010085,2,1
4478,19010087,6,4
4479,19010087,7,2
4480,19010087,5,1
4481,19010088,5,4
4482,19010089,7,4
4483,19010089,5,3
4484,19010090,4,5
4485,19010090,1,1
4486,19010090,2,1
4487,19010090,8,2
4488,19010090,5,2
4489,19010090,3,4
4490,19010093,4,1
4491,19010093,0,6
4492,19010094,1,5
4493,19010094,5,4
4494,19010095,,0
4495,19010096,0,2
4496,19010096,6,3
4497,19010096,2,2
4498,19010096,5,5
4499,19010096,3,5
4500,19010100,,0
4501,19010101,4,1
4502,19010101,0,4
4503,19010101,5,4
4504,19010102,0,3
4505,19010102,2,7
4506,19010102,7,2
4507,19010105,4,3
4508,19010105,1,4
4509,19010105,6,3
4510,19010105,2,2
4511,19010106,4,4
4512,19010106,6,6
4513,19010106,2,4
4514,19010106,7,2
4515,19010106,8,1
4516,19010107,6,5
4517,19010108,4,5
4518,19010108,1,4
4519,19010108,6,3
4520,19010110,6,4
4521,19010111,1,2
4522,19010111,6,1
4523,19010111,2,3
4524,19010111,5,2
4525,19010113,7,2
4526,19010113,3,1
4527,19010114,4,1
4528,19010114,0,3
4529,19010115,6,3
4530,19010115,3,3
4531,19010118,6,4
4532,19010120,1,3
4533,19010120,6,2
4534,19010122,0,5
4535,19010122,6,3
4536,19010122,8,1
4537,19010122,5,2
4538,19010122,3,1
4539,19010123,4,3
4540,19010123,1,2
4541,19010123,6,3
4542,19010123,2,1
4543,19010123,5,7
4544,19010123,3,4
4545,19010124,4,1
4546,19010125,4,2
4547,19010127,1,2
4548,19010127,6,2
4549,19010127,2,5
4550,19010127,8,1
4551,19010128,6,1
4552,19010128,8,1
4553,19010128,3,3
4554,19010129,4,4
4555,19010129,6,3
4556,19010129,7,4
4557,19010129,3,3
4558,19010130,0,3
4559,19010130,1,5
4560,19010130,2,3
4561,19010130,3,1
4562,19010131,2,5
4563,19010131,7,1
4564,19010132,6,3
4565,19010132,5,4
4566,19010134,3,2
4567,19010135,4,3
4568,19010135,6,6
4569,19010135,8,1
4570,19010136,4,2
4571,19010136,1,5
4572,19010136,7,1
4573,19010136,5,7
4574,19010137,2,2
4575,19010137,8,2
4576,19010140,4,2
4577,19010140,0,1
4578,19010140,8,1
4579,19010140,5,1
4580,19010140,3,4
4581,19010141,6,4
4582,19010141,3,2
4583,19010142,0,1
4584,19010142,2,3
4585,19010144,4,4
4586,19010144,2,3
4587,19010144,5,1
4588,19010145,7,1
4589,19010146,0,2
4590,19010146,1,4
4591,19010146,6,5
4592,19010146,7,3
4593,19010149,4,6
4594,19010149,0,4
4595,19010149,6,6
4596,19010149,2,1
4597,19010149,8,1
4598,19010149,5,4
4599,19010149,3,2
4600,19010150,1,5
4601,19010150,7,5
4602,19010150,5,5
4603,19010151,4,7
4604,19010151,5,3
4605,19010152,4,6
4606,19010152,5,4
4607,19010152,3,8
4608,19010155,0,1
4609,19010155,7,5
4610,19010155,5,1
4611,19010158,4,2
4612,19010158,1,2
4613,19010158,8,1
4614,19010160,4,5
4615,19010160,0,5
4616,19010160,1,3
4617,19010160,6,4
4618,19010160,5,2
4619,19010161,4,3
4620,19010162,4,2
4621,19010162,0,1
4622,19010162,2,2
4623,19010162,7,3
4624,19010162,8,3
4625,19010164,5,1
4626,19010165,2,5
4627,19010167,2,7
4628,19010167,7,2
4629,19010167,8,2
4630,19010167,5,4
4631,19010168,2,3
4632,19010168,5,3
4633,19010168,3,3
4634,19010169,1,2
4635,19010169,7,5
4636,19010169,8,3
4637,19010170,0,3
4638,19010170,1,1
4639,19010170,6,2
4640,19010170,5,1
4641,19010170,3,1
4642,19010171,0,1
4643,19010171,1,5
4644,19010171,2,1
4645,19010171,8,2
4646,19010173,0,4
4647,19010173,1,3
4648,19010173,6,4
4649,19010173,2,1
4650,19010174,6,4
4651,19010174,7,2
4652,19010174,5,3
4653,19010174,3,4
4654,19010176,1,2
4655,19010176,6,3
4656,19010176,8,1
4657,19010176,3,1
4658,19010177,4,5
4659,19010177,0,1
4660,19010177,7,5
4661,19010177,8,3
4662,19010179,0,3
4663,19010179,6,5
4664,19010179,7,3
4665,19010179,3,2
4666,19010181,2,3
4667,19010181,7,3
4668,19010181,8,2
4669,19010181,3,1
4670,19010182,8,1
4671,19010183,1,5
4672,19010183,6,5
4673,19010183,5,2
4674,19010184,4,3
4675,19010184,5,2
4676,19010185,0,6
4677,19010186,0,4
4678,19010186,1,1
4679,19010186,6,2
4680,19010186,7,3
4681,19010186,8,4
4682,19010186,5,1
4683,19010187,4,2
4684,19010187,0,5
4685,19010187,1,2
4686,19010187,6,1
4687,19010187,5,1
4688,19010189,0,1
4689,19010189,1,4
4690,19010189,6,6
4691,19010189,8,4
4692,19010189,5,5
4693,19010190,4,4
4694,19010190,0,3
4695,19010190,1,2
4696,19010190,7,4
4697,19010190,8,1
4698,19010190,5,5
4699,19010192,1,3
4700,19010192,8,1
4701,19010193,3,2
4702,19010194,4,3
4703,19010194,0,6
4704,19010194,2,3
4705,19010195,2,1
4706,19010195,3,1
4707,19010197,0,2
4708,19010197,1,5
4709,19010197,5,4
4710,19010199,1,3
4711,19010199,8,2
4712,19010201,0,2
4713,19010201,2,2
4714,19010202,1,4
4715,19010202,7,2
4716,19010202,8,1
4717,19010202,3,1
4718,19010205,4,4
4719,19010205,0,4
4720,19010205,2,6
4721,19010205,8,3
4722,19010205,5,1
4723,19010205,3,2
4724,19010206,7,8
4725,19010206,5,2
4726,19010206,3,2
4727,19010208,0,2
4728,19010208,1,4
4729,19010208,2,4
4730,19010209,3,6
4731,19010210,4,2
4732,19010210,6,3
4733,19010210,3,1
4734,19010213,4,1
4735,19010213,3,5
4736,19010214,0,4
4737,19010214,1,2
4738,19010215,2,1
4739,19010215,5,2
4740,19010215,3,4
4741,19010217,4,1
4742,19010217,6,3
4743,19010217,2,2
4744,19010218,5,4
4745,19010222,4,2
4746,19010222,1,1
4747,19010222,7,4
4748,19010222,3,1
4749,19010223,4,3
4750,19010223,0,5
4751,19010223,6,4
4752,19010223,7,4
4753,19010223,8,1
4754,19010225,4,4
4755,19010225,1,2
4756,19010225,8,1
4757,19010228,8,3
4758,19010228,3,3
4759,19010229,6,1
4760,19010229,5,6
4761,19010230,0,4
4762,19010230,6,2
4763,19010230,5,1
4764,19010230,3,1
4765,19010232,2,2
4766,19010232,7,3
4767,19010234,0,2
4768,19010234,7,3
4769,19010234,5,1
4770,19010235,7,4
4771,19010235,8,1
4772,19010238,4,5
4773,19010238,3,1
4774,19010239,4,5
4775,19010239,1,4
4776,19010239,2,3
4777,19010239,7,2
4778,19010239,8,2
4779,19010239,5,1
4780,19010240,0,4
4781,19010240,7,1
4782,19010240,3,3
4783,19010241,0,2
4784,19010241,1,3
4785,19010241,7,4
4786,19010245,1,1
4787,19010245,6,2
4788,19010245,2,4
4789,19010245,7,3
4790,19010245,5,3
4791,19010246,6,1
4792,19010246,5,5
4793,19010246,3,2
4794,19010248,0,7
4795,19010248,5,2
4796,19010249,4,2
4797,19010249,1,2
4798,19010250,5,4
4799,19010251,4,1
4800,19010252,1,3
4801,19010252,7,2
4802,19010252,5,6
4803,19010252,3,7
4804,19010253,1,3
4805,19010253,2,3
4806,19010253,7,2
4807,19010253,5,4
4808,19010253,3,2
4809,19010255,0,3
4810,19010255,3,2
4811,19010257,6,1
4812,19010257,3,1
4813,19010258,2,4
4814,19010260,4,3
4815,19010260,0,4
4816,19010260,4,3
4817,19010260,0,4
4818,19010263,2,3
4819,19010263,8,5
4820,19010264,4,2
4821,19010264,7,1
4822,19010264,8,1
4823,19010264,5,3
4824,19010265,0,2
4825,19010265,2,6
4826,19010265,7,6
4827,19010265,8,2
4828,19010266,0,2
4829,19010266,6,1
4830,19010266,7,1
4831,19010271,1,1
4832,19010271,6,4
4833,19010271,3,1
4834,19010273,4,4
4835,19010273,1,2
4836,19010273,2,1
4837,19010274,1,3
4838,19010274,6,1
4839,19010274,5,3
4840,19010275,2,3
4841,19010275,8,3
4842,19010275,5,3
4843,19010276,0,4
4844,19010276,6,2
4845,19010276,7,2
4846,19010276,8,3
4847,19010277,4,1
4848,19010279,6,6
4849,19010279,8,3
4850,19010280,4,4
4851,19010280,8,3
4852,19010280,5,2
4853,19010281,0,2
4854,19010281,1,6
4855,19010281,6,2
4856,19010281,2,4
4857,19010281,7,1
4858,19010281,5,5
4859,19010286,4,1
4860,19010286,6,1
4861,19010286,7,2
4862,19010286,5,1
4863,19010287,1,1
4864,19010287,6,4
4865,19010288,0,4
4866,19010288,8,5
4867,19010288,5,2
4868,19010289,6,1
4869,19010289,2,5
4870,19010292,4,2
4871,19010292,6,4
4872,19010292,5,3
4873,19010293,1,3
4874,19010293,6,1
4875,19010293,5,4
4876,19010295,1,2
4877,19010295,7,2
4878,19010295,5,3
4879,19010296,4,1
4880,19010296,0,3
4881,19010296,1,1
4882,19010296,7,2
4883,19010296,5,1
4884,19010298,6,3
4885,19010298,2,2
4886,19010298,3,3
4887,19010299,0,1
4888,19010299,3,4
4889,19010300,4,4
4890,19010300,0,6
4891,19010300,1,1
4892,19010300,5,2
4893,19010300,3,2
4894,19010301,1,6
4895,19010301,3,2
4896,19010302,4,1
4897,19010302,2,5
4898,19010302,5,3
4899,19010302,3,1
4900,19010303,7,3
4901,19010303,8,2
4902,19010303,5,4
4903,19010303,3,3
4904,19010304,4,8
4905,19010304,6,1
4906,19010304,8,2
4907,19010304,5,3
4908,19010304,3,2
4909,19010305,4,9
4910,19010305,0,1
4911,19010305,1,3
4912,19010305,2,3
4913,19010305,5,1
4914,19010305,3,2
4915,19010306,0,3
4916,19010306,1,2
4917,19010306,2,5
4918,19010308,4,3
4919,19010308,6,3
4920,19010308,5,5
4921,19010309,4,4
4922,19010309,1,2
4923,19010309,2,2
4924,19010310,2,5
4925,19010310,7,4
4926,19010311,4,2
4927,19010311,7,5
4928,19010311,8,2
4929,19010312,4,4
4930,19010312,1,5
4931,19010312,3,4
4932,19010315,4,5
4933,19010315,2,1
4934,19010315,7,5
4935,19010315,8,1
4936,19010316,4,3
4937,19010316,0,3
4938,19010316,6,1
4939,19010316,2,5
4940,19010316,7,3
4941,19010316,5,9
4942,19010316,3,3
4943,19010317,0,3
4944,19010317,1,6
4945,19010317,2,6
4946,19010317,8,1
4947,19010317,3,1
4948,19010318,5,4
4949,19010319,4,2
4950,19010319,8,3
4951,19010319,5,2
4952,19010321,4,7
4953,19010321,1,2
4954,19010321,6,4
4955,19010321,2,6
4956,19010322,2,4
4957,19010323,4,6
4958,19010323,1,2
4959,19010323,8,1
4960,19010324,0,1
4961,19010328,7,1
4962,19010328,5,6
4963,19010328,3,3
4964,19010329,1,5
4965,19010329,7,1
4966,19010330,0,3
4967,19010330,7,3
4968,19010330,8,1
4969,19010330,5,5
4970,19010330,3,1
4971,19010331,4,5
4972,19010331,0,4
4973,19010331,6,5
4974,19010331,3,2
4975,19010332,2,1
4976,19010334,4,4
4977,19010334,1,3
4978,19010334,6,1
4979,19010334,7,3
4980,19010334,3,1
4981,19010335,0,1
4982,19010335,6,5
4983,19010335,2,1
4984,19010335,0,1
4985,19010335,6,5
4986,19010335,2,1
4987,19010336,1,3
4988,19010336,7,4
4989,19010336,8,3
4990,19010336,5,3
4991,19010338,1,6
4992,19010338,6,2
4993,19010338,3,2
4994,19010339,0,1
4995,19010339,1,3
4996,19010339,7,7
4997,19010340,4,5
4998,19010340,6,3
4999,19010340,2,5
5000,19010340,7,3
5001,19010340,3,4
5002,19010341,8,1
5003,19010341,3,3
5004,19010345,0,1
5005,19010345,5,3
5006,19010345,3,3
5007,19010347,1,5
5008,19010348,0,2
5009,19010348,6,4
5010,19010348,2,2
5011,19010348,7,1
5012,19010348,8,1
5013,19010349,1,3
5014,19010349,8,2
5015,19010349,5,3
5016,19010349,3,3
5017,19010350,6,1
5018,19010350,2,2
5019,19010350,7,4
5020,19010351,4,3
5021,19010351,8,2
5022,19010351,5,5
5023,19010351,3,2
5024,19030000,3,1
5025,19030001,0,4
5026,19030001,1,6
5027,19030001,6,5
5028,19030001,5,2
5029,19030002,3,2
5030,19030008,4,6
5031,19030008,1,5
5032,19030008,2,2
5033,19030008,7,5
5034,19030009,4,4
5035,19030009,1,1
5036,19030009,2,3
5037,19030009,8,2
5038,19030009,5,2
5039,19030010,4,5
5040,19030010,1,1
5041,19030012,6,1
5042,19030012,2,1
5043,19030012,5,2
5044,19030016,7,3
5045,19030018,6,4
5046,19030019,1,4
5047,19030019,2,3
5048,19030019,1,4
5049,19030019,2,3
5050,19030020,0,4
5051,19030020,6,4
5052,19030020,2,1
5053,19030021,6,8
5054,19030021,8,1
5055,19030021,5,2
5056,19030021,3,2
5057,19030022,4,4
5058,19030022,2,5
5059,19030022,8,1
5060,19030022,5,1
5061,19030023,4,3
5062,19030023,2,4
5063,19030023,7,3
5064,19030023,8,2
5065,19030024,1,3
5066,19030024,2,6
5067,19030024,7,1
5068,19030024,5,1
5069,19030024,3,5
5070,19030025,8,3
5071,19030025,3,5
5072,19030026,1,7
5073,19030026,7,1
5074,19030026,5,3
5075,19030027,1,3
5076,19030029,0,1
5077,19030029,1,1
5078,19030029,8,4
5079,19030030,4,1
5080,19030030,1,4
5081,19030030,2,4
5082,19030032,0,4
5083,19030032,1,1
5084,19030032,6,3
5085,19030032,7,7
5086,19030032,5,1
5087,19030033,0,1
5088,19030033,1,2
5089,19030033,2,5
5090,19030033,8,1
5091,19030033,3,5
5092,19030034,4,4
5093,19030034,0,5
5094,19030034,3,7
5095,19030035,2,3
5096,19030035,7,5
5097,19030035,5,1
5098,19030036,1,5
5099,19030036,6,5
5100,19030036,2,5
5101,19030036,5,1
5102,19030037,4,2
5103,19030037,6,2
5104,19030037,7,6
5105,19030038,1,5
5106,19030038,6,5
5107,19030038,8,2
5108,19030038,5,1
5109,19030040,4,4
5110,19030040,1,1
5111,19030040,7,1
5112,19030040,5,1
5113,19030040,3,4
5114,19030043,1,3
5115,19030043,7,2
5116,19030044,4,1
5117,19030044,7,3
5118,19030045,0,12
5119,19030045,7,1
5120,19030045,3,4
5121,19030047,1,4
5122,19030047,5,3
5123,19030047,3,4
5124,19030048,6,5
5125,19030048,2,4
5126,19030048,7,3
5127,19030048,8,1
5128,19030049,1,5
5129,19030049,5,4
5130,19030050,0,2
5131,19030050,5,5
5132,19030051,4,6
5133,19030051,0,3
5134,19030051,1,3
5135,19030051,8,4
5136,19030051,3,2
5137,19030052,7,5
5138,19030053,0,4
5139,19030053,8,1
5140,19030053,5,3
5141,19030053,3,2
5142,19030054,4,5
5143,19030054,1,5
5144,19030054,7,3
5145,19030056,4,3
5146,19030056,5,1
5147,19030057,4,1
5148,19030057,0,8
5149,19030057,8,4
5150,19030058,4,4
5151,19030058,0,1
5152,19030059,8,3
5153,19030060,4,2
5154,19030060,1,3
5155,19030060,2,3
5156,19030061,6,3
5157,19030061,8,1
5158,19030064,1,3
5159,19030064,7,5
5160,19030064,3,2
5161,19030066,4,1
5162,19030066,1,5
5163,19030066,6,3
5164,19030070,0,4
5165,19030070,1,4
5166,19030070,7,3
5167,19030070,5,1
5168,19030071,8,1
5169,19030071,5,4
5170,19030071,3,1
5171,19030074,0,2
5172,19030074,5,2
5173,19030074,3,1
5174,19030075,0,5
5175,19030075,7,2
5176,19030075,5,4
