,applicant_id,strength_id
4772,19100107,1
4773,19100108,7
4774,19100108,12
4775,19100109,10
4776,19100109,6
4777,19100109,14
4778,19100111,11
4779,19100111,19
4780,19100112,9
4781,19100112,18
4782,19100112,1
4783,19100113,20
4784,19100114,2
4785,19100114,9
4786,19100115,9
4787,19100115,15
4788,19100116,4
4789,19100116,21
4790,19100118,10
4791,19100118,14
4792,19100118,0
4793,19100120,18
4794,19100121,1
4795,19100121,22
4796,19100121,14
4797,19100122,1
4798,19100122,4
4799,19100122,7
4800,19100123,16
4801,19100123,23
4802,19100124,22
4803,19100124,5
4804,19100124,10
4805,19100125,20
4806,19100127,24
4807,19100127,2
4808,19100127,18
4809,19100128,9
4810,19100128,13
4811,19100129,22
4812,19100129,15
4813,19100130,7
4814,19100130,23
4815,19100131,11
4816,19100131,9
4817,19100132,2
4818,19100132,8
4819,19100132,12
4820,19100133,0
4821,19100133,10
4822,19100133,22
4823,19100135,18
4824,19100135,20
4825,19100136,21
4826,19100137,0
4827,19100137,8
4828,19100137,22
4829,19100138,24
4830,19100138,18
4831,19100138,23
4832,19100141,1
4833,19100143,20
4834,19100143,13
4835,19100144,21
4836,19100144,0
4837,19100146,0
4838,19100146,22
4839,19100147,14
4840,19100148,23
4841,19100148,17
4842,19100148,2
4843,19100151,9
4844,19100151,13
4845,19100152,8
4846,19100152,23
4847,19100152,15
4848,19100153,10
4849,19100155,6
4850,19100155,10
4851,19100155,5
4852,19100156,5
4853,19100156,8
4854,19100156,15
4855,19100157,6
4856,19100158,19
4857,19100158,15
4858,19100158,3
4859,19100160,4
4860,19100160,20
4861,19100160,11
4862,19100161,11
4863,19100161,19
4864,19100164,24
4865,19100164,11
4866,19100164,17
4867,19100165,5
4868,19100166,6
4869,19100166,20
4870,19100166,10
4871,19100168,20
4872,19100170,10
4873,19100170,21
4874,19100171,17
4875,19100171,10
4876,19100172,0
4877,19100172,11
4878,19100173,17
4879,19100174,17
4880,19100176,6
4881,19100176,24
4882,19100177,0
4883,19100177,1
4884,19100178,21
4885,19100178,22
4886,19100179,19
4887,19100181,15
4888,19100182,15
4889,19100182,11
4890,19100183,18
4891,19100184,21
4892,19100184,5
4893,19100185,17
4894,19100187,2
4895,19100188,22
4896,19100189,5
4897,19100190,5
4898,19100192,1
4899,19100192,8
4900,19100192,24
4901,19100194,12
4902,19100194,24
4903,19100194,22
4904,19100196,13
4905,19100197,11
4906,19100197,10
4907,19100199,0
4908,19100199,21
4909,19100199,8
4910,19100200,12
4911,19100200,6
4912,19100200,8
4913,19100203,24
4914,19100203,1
4915,19100205,4
4916,19100205,22
4917,19100206,13
4918,19100206,10
4919,19100207,6
4920,19100207,1
4921,19100207,4
4922,19100208,6
4923,19100208,21
4924,19100209,16
4925,19100209,11
4926,19100211,12
4927,19100211,1
4928,19100212,3
4929,19100212,18
4930,19100213,21
4931,19100214,11
4932,19100214,3
4933,19100215,8
4934,19100215,10
4935,19100215,3
4936,19100216,21
4937,19100216,2
4938,19100216,4
4939,19100219,13
4940,19100219,7
4941,19100220,13
4942,19100220,20
4943,19100221,2
4944,19100221,7
4945,19100221,12
4946,19100223,10
4947,19100223,19
4948,19100223,20
4949,19100224,13
4950,19100224,15
4951,19100224,19
4952,19100225,3
4953,19100225,0
4954,19100226,4
4955,19100226,7
4956,19100228,21
4957,19100228,2
4958,19100229,20
4959,19100229,10
4960,19100229,8
4961,19100230,4
4962,19100230,1
4963,19100231,14
4964,19100233,10
4965,19100234,6
4966,19100236,12
4967,19100236,18
4968,19100236,17
4969,19100237,15
4970,19100237,14
4971,19100238,6
4972,19100238,22
4973,19100238,9
4974,19100240,0
4975,19100240,5
4976,19100242,1
4977,19100242,7
4978,19100245,0
4979,19100245,9
4980,19100246,8
4981,19100246,17
4982,19100247,20
4983,19100247,7
4984,19100247,5
4985,19100248,22
4986,19100248,10
4987,19100248,12
4988,19100251,20
4989,19100252,13
4990,19100253,14
4991,19100255,11
4992,19100255,14
4993,19100255,0
4994,19100257,20
4995,19100257,4
4996,19100260,23
4997,19100260,16
4998,19100262,24
4999,19100266,24
5000,19100266,4
5001,19100267,7
5002,19100267,14
5003,19100268,4
5004,19100268,13
5005,19100268,19
5006,19100270,14
5007,19100270,11
5008,19100270,18
5009,19100271,7
5010,19100272,12
5011,19100274,11
5012,19100274,5
5013,19100274,18
5014,19100276,5
5015,19100276,7
5016,19100276,19
5017,19100277,7
5018,19100278,12
5019,19100278,9
5020,19100278,21
5021,19100280,8
5022,19100280,4
5023,19100280,10
5024,19100283,2
5025,19100283,13
5026,19100284,23
5027,19100288,19
5028,19100288,16
5029,19100288,7
5030,19100289,23
5031,19100289,13
5032,19100289,19
5033,19100290,22
5034,19100291,15
5035,19100291,11
5036,19100293,24
5037,19100293,7
5038,19100293,8
5039,19100294,16
5040,19100294,13
5041,19100296,23
5042,19100298,13
5043,19100298,10
5044,19100298,12
5045,19100301,3
5046,19100301,23
5047,19100301,0
5048,19100302,4
5049,19100303,24
5050,19100303,2
5051,19100304,7
5052,19100304,19
5053,19100304,20
5054,19100305,20
5055,19100306,6
5056,19100306,15
5057,19100307,23
5058,19100307,8
5059,19100307,18
5060,19100308,5
5061,19100309,3
5062,19100309,22
5063,19100309,17
5064,19100313,11
5065,19100314,18
5066,19100314,6
5067,19100316,10
5068,19100316,6
5069,19100316,21
5070,19100317,10
5071,19100317,3
5072,19100317,13
5073,19100319,11
5074,19100319,3
5075,19100319,8
5076,19100320,14
5077,19100320,23
5078,19100321,9
5079,19100321,0
5080,19100323,14
5081,19100323,12
5082,19100324,24
5083,19100324,9
5084,19100325,0
5085,19100325,17
5086,19100325,11
5087,19100326,21
5088,19100326,0
5089,19100326,20
5090,19100327,18
5091,19100327,17
5092,19100329,2
5093,19100329,6
5094,19100329,17
5095,19100330,18
5096,19100330,4
5097,19100330,6
5098,19100331,23
5099,19100332,13
5100,19100332,14
5101,19100332,7
5102,19100333,13
5103,19100333,6
5104,19100333,12
5105,19100334,5
5106,19100334,21
5107,19100334,14
5108,19100337,14
5109,19100337,3
5110,19100337,2
5111,19100338,13
5112,19100339,1
5113,19100339,5
5114,19100340,13
5115,19100342,18
5116,19100343,6
5117,19100344,23
5118,19100344,8
5119,19100346,22
5120,19100346,21
5121,19100346,0
5122,19100350,18
5123,19100350,1
5124,19100352,12
5125,19100352,1
5126,19100353,4
5127,19100354,6
5128,19100357,14
5129,19100358,3
5130,19100358,22
5131,19100360,20
5132,19100361,13
5133,19100361,0
5134,19100364,16
5135,19100364,7
5136,19100364,24
5137,19100366,1
5138,19100366,12
5139,19100366,7
5140,19100367,17
5141,19100367,16
5142,19100368,22
5143,19100370,6
5144,19100372,14
5145,19100373,17
5146,19100373,10
5147,19100374,18
5148,19100374,9
5149,19100378,16
5150,19100379,22
5151,19100379,3
5152,19100380,8
5153,19100380,21
5154,19100382,6
5155,19100387,20
5156,19100387,20
5157,19100389,13
5158,19100389,20
5159,19100390,2
5160,19100392,14
5161,19100392,7
5162,19100392,13
5163,19100393,3
5164,19100393,5
5165,19100393,16
5166,19100395,4
5167,19100398,16
5168,19100398,12
5169,19090001,18
5170,19090001,9
5171,19090001,6
5172,19090003,21
5173,19090003,17
5174,19090005,15
5175,19090005,6
5176,19090006,10
5177,19090006,13
5178,19090007,23
5179,19090009,3
5180,19090009,8
5181,19090009,22
5182,19090011,18
5183,19090015,13
5184,19090016,6
5185,19090016,23
5186,19090016,9
5187,19090019,2
5188,19090019,16
5189,19090019,8
5190,19090021,19
5191,19090021,9
5192,19090021,18
5193,19090023,18
5194,19090023,7
5195,19090024,21
5196,19090024,23
5197,19090025,18
5198,19090026,13
5199,19090028,14
5200,19090030,10
5201,19090030,23
5202,19090030,16
5203,19090031,15
5204,19090032,15
5205,19090032,2
5206,19090032,20
5207,19090034,10
5208,19090036,5
5209,19090036,11
5210,19090037,24
5211,19090037,1
5212,19090038,19
5213,19090038,21
5214,19090038,14
5215,19090040,0
5216,19090040,6
5217,19090040,7
5218,19090042,21
5219,19090044,23
5220,19090045,7
5221,19090045,5
5222,19090046,11
5223,19090047,23
5224,19090047,10
5225,19090047,16
5226,19090048,24
5227,19090049,9
5228,19090052,12
5229,19090052,8
5230,19090052,7
5231,19090053,19
5232,19090054,2
5233,19090054,18
5234,19090057,7
5235,19090058,6
5236,19090058,20
5237,19090061,23
5238,19090061,1
5239,19090061,9
5240,19090062,3
5241,19090062,8
5242,19090062,17
5243,19090065,22
5244,19090065,19
5245,19090065,21
5246,19090066,0
5247,19090068,10
5248,19090068,23
5249,19090069,7
5250,19090069,19
5251,19090069,12
5252,19090070,17
5253,19090070,3
5254,19090072,23
5255,19090073,22
5256,19090075,20
5257,19090077,12
5258,19090079,4
5259,19090081,14
5260,19090081,7
5261,19090082,9
5262,19090084,7
5263,19090084,10
5264,19090085,5
5265,19090085,24
5266,19090087,9
5267,19090087,0
5268,19090088,13
5269,19090090,9
5270,19090090,21
5271,19090090,1
5272,19090093,16
5273,19090094,24
5274,19090094,6
5275,19090095,24
5276,19090095,2
5277,19090095,9
5278,19090096,4
5279,19090096,13
5280,19090096,23
5281,19090097,21
5282,19090097,3
5283,19090097,10
5284,19090098,15
5285,19090098,5
5286,19090099,24
5287,19090099,5
5288,19090099,17
5289,19090100,6
5290,19090100,19
5291,19090100,8
5292,19090104,14
5293,19090104,20
5294,19090104,10
5295,19090106,17
5296,19090108,24
5297,19090108,12
5298,19090108,6
5299,19090109,18
5300,19090110,5
5301,19090110,4
5302,19090110,7
5303,19090113,3
5304,19090114,24
5305,19090114,3
5306,19090115,24
5307,19090115,20
5308,19090115,14
5309,19090116,9
5310,19090116,17
5311,19090117,15
5312,19090117,5
5313,19090118,24
5314,19090118,3
5315,19090118,0
5316,19090119,9
5317,19090119,2
5318,19090120,5
5319,19090121,23
5320,19090121,15
5321,19090122,8
5322,19090122,11
5323,19090122,24
5324,19090125,1
5325,19090125,0
5326,19090126,21
5327,19090126,13
5328,19090127,2
5329,19090127,5
5330,19090127,7
5331,19090128,8
5332,19090128,16
5333,19090129,20
5334,19090129,23
5335,19090129,1
5336,19090130,12
5337,19090131,14
5338,19090131,21
5339,19090131,1
5340,19090132,13
5341,19090132,21
5342,19090132,10
5343,19090133,6
5344,19090133,3
5345,19090133,16
5346,19090134,10
5347,19090135,10
5348,19090135,1
5349,19090135,11
5350,19090136,11
5351,19090136,1
5352,19090136,14
5353,19090137,21
5354,19090137,2
5355,19090137,19
5356,19090139,7
5357,19090139,18
5358,19090143,18
5359,19090143,7
5360,19090146,19
5361,19090146,15
5362,19090146,17
5363,19090148,17
5364,19090148,3
5365,19090148,2
5366,19090149,16
5367,19090150,5
5368,19090151,2
5369,19090154,8
5370,19090154,12
5371,19090154,5
5372,19090155,16
5373,19090155,11
5374,19090155,18
5375,19090156,19
5376,19090156,2
5377,19090156,11
5378,19090158,14
5379,19090159,19
5380,19090160,24
5381,19090160,18
5382,19090161,2
5383,19090161,23
5384,19090162,15
5385,19090162,22
5386,19090162,2
5387,19090163,17
5388,19090164,0
5389,19090166,13
5390,19090167,23
5391,19090167,8
5392,19090168,12
5393,19090169,3
5394,19090172,7
5395,19090172,13
5396,19090172,11
5397,19090174,5
5398,19090176,18
5399,19090176,15
5400,19090176,3
5401,19090177,1
5402,19090177,5
5403,19090177,19
5404,19090179,24
5405,19090180,21
5406,19090180,6
5407,19090180,12
5408,19090182,11
5409,19090183,8
5410,19090183,21
5411,19090183,11
5412,19090185,11
5413,19090188,17
5414,19090188,20
5415,19090188,14
5416,19090190,3
5417,19090190,21
5418,19090191,5
5419,19090191,18
5420,19090193,22
5421,19090193,16
5422,19090193,21
5423,19090194,2
5424,19090196,17
5425,19090196,9
5426,19090196,8
5427,19090197,17
5428,19090197,13
5429,19090197,4
5430,19090199,0
5431,19090199,11
5432,19090199,2
5433,19090202,1
5434,19090203,14
5435,19090204,13
5436,19090205,8
5437,19090205,13
5438,19090206,0
5439,19090206,8
5440,19090206,22
5441,19090208,21
5442,19090208,1
5443,19090208,2
5444,19090211,15
5445,19090211,19
5446,19090212,0
5447,19090212,18
5448,19090212,10
5449,19090213,2
5450,19090215,14
5451,19090215,15
5452,19090216,7
5453,19090216,18
5454,19090216,22
5455,19090217,19
5456,19090217,5
5457,19090218,11
5458,19090219,3
5459,19090219,10
5460,19090222,9
5461,19090222,13
5462,19090222,20
5463,19090223,9
5464,19090223,7
5465,19090223,14
5466,19090224,15
5467,19090224,17
5468,19090224,0
5469,19090227,20
5470,19090227,13
5471,19090228,15
5472,19090228,22
5473,19090228,5
5474,19090229,4
5475,19090229,9
5476,19090229,7
5477,19090230,1
5478,19090231,13
5479,19090231,23
5480,19090234,5
5481,19090234,24
5482,19090235,12
5483,19090235,0
5484,19090236,18
5485,19090236,2
5486,19090236,15
5487,19090237,9
5488,19090237,21
5489,19090238,10
5490,19090238,9
5491,19090239,11
5492,19090239,4
5493,19090239,6
5494,19090241,14
5495,19090241,17
5496,19090242,21
5497,19090242,13
5498,19090242,12
5499,19090243,19
5500,19090243,5
5501,19090245,23
5502,19090246,4
5503,19090246,15
5504,19090246,20
5505,19090248,9
5506,19090249,9
5507,19090249,21
5508,19090250,6
5509,19090250,13
5510,19090251,15
5511,19090251,11
5512,19090251,15
5513,19090251,11
5514,19090252,10
5515,19090252,22
5516,19090252,3
5517,19090254,3
5518,19090254,8
5519,19090254,2
5520,19090256,16
5521,19090256,0
5522,19090257,22
5523,19090257,4
5524,19090257,14
5525,19090258,2
5526,19090258,22
5527,19090263,6
5528,19090264,7
5529,19090264,17
5530,19090265,5
5531,19090265,13
5532,19090266,5
5533,19090268,11
5534,19090270,20
5535,19090272,18
5536,19090273,7
5537,19090273,22
5538,19090274,15
5539,19090274,0
5540,19090275,23
5541,19090275,21
5542,19090275,7
5543,19090276,0
5544,19090276,8
5545,19090277,9
5546,19090277,21
5547,19090277,10
5548,19090278,8
5549,19090278,3
5550,19090278,23
5551,19090280,24
5552,19090280,1
5553,19090283,22
5554,19090283,19
5555,19090284,21
5556,19090285,1
5557,19090285,7
5558,19090285,8
5559,19090286,19
5560,19090287,12
5561,19090287,8
5562,19090287,11
5563,19090289,12
5564,19090289,0
5565,19090289,19
5566,19090292,11
5567,19090292,3
5568,19090292,11
5569,19090292,3
5570,19090293,4
5571,19090294,2
5572,19090294,24
5573,19090294,4
5574,19090295,18
5575,19090295,1
5576,19090295,12
5577,19090297,9
5578,19090297,1
5579,19090298,1
5580,19090300,5
5581,19090300,8
5582,19090300,9
5583,19090301,5
5584,19090301,15
5585,19090303,9
5586,19090303,20
5587,19090303,11
5588,19090304,21
5589,19090304,2
5590,19090304,11
5591,19090306,10
5592,19090306,3
5593,19090306,12
5594,19090307,1
5595,19090307,16
5596,19090308,18
5597,19090308,6
5598,19090309,10
5599,19090309,7
5600,19090311,3
5601,19090311,4
5602,19090313,4
5603,19090313,10
5604,19090315,18
5605,19090315,12
5606,19090316,14
5607,19090318,17
5608,19090318,4
5609,19090318,18
5610,19090319,12
5611,19090320,13
5612,19090321,23
5613,19090321,12
5614,19090322,22
5615,19090322,19
5616,19090323,24
5617,19090325,4
5618,19090325,20
5619,19090325,14
5620,19090326,17
5621,19090327,3
5622,19090327,4
5623,19090327,19
5624,19090329,24
5625,19090329,16
5626,19090330,10
5627,19090330,3
5628,19090330,7
5629,19090331,3
5630,19090331,8
5631,19090333,23
5632,19090339,8
5633,19090339,23
5634,19090339,24
5635,19090340,20
5636,19090340,15
5637,19090340,16
5638,19090342,3
5639,19090342,16
5640,19090344,24
5641,19090345,9
5642,19090345,7
5643,19090345,8
5644,19090346,9
5645,19090346,16
5646,19090346,17
5647,19090347,15
5648,19090349,5
5649,19090350,15
5650,19090351,13
5651,19090352,7
5652,19090352,15
5653,19090353,21
5654,19090353,19
5655,19090353,15
5656,19090354,21
5657,19090354,17
5658,19090354,20
5659,19090355,3
5660,19090355,14
5661,19090355,13
5662,19090356,20
5663,19090356,21
5664,19090356,22
5665,19090357,5
5666,19090357,9
5667,19090358,8
5668,19090360,3
5669,19090362,4
5670,19090362,10
5671,19090366,20
5672,19090367,24
5673,19090367,0
5674,19090367,12
5675,19090369,20
5676,19090370,4
5677,19090372,11
5678,19090373,10
5679,19090373,7
5680,19090373,1
5681,19090376,6
5682,19090376,23
5683,19090377,18
5684,19090377,14
5685,19090378,21
5686,19090380,8
5687,19090380,11
5688,19090381,14
5689,19090381,9
5690,19090382,15
5691,19090386,3
5692,19090387,15
5693,19090387,18
5694,19090388,7
5695,19090388,1
5696,19090389,7
5697,19090389,10
5698,19090389,15
5699,19090390,18
5700,19090391,18
5701,19090391,6
5702,19090394,3
5703,19090394,24
5704,19090394,19
5705,19090395,11
5706,19090395,14
5707,19090396,12
5708,19090396,5
5709,19090396,13
5710,19090397,11
5711,19090398,0
5712,19090398,6
5713,19090399,11
5714,19090399,15
5715,19090399,0
5716,19090404,2
5717,19090406,14
5718,19090406,3
5719,19090406,1
5720,19090407,0
5721,19090407,17
5722,19090408,3
5723,19090408,11
5724,19090408,1
5725,19090410,8
5726,19090410,4
5727,19090410,21
5728,19090412,22
5729,19090412,3
5730,19090413,7
5731,19090413,2
5732,19090415,21
5733,19090416,20
5734,19090416,5
5735,19040001,11
5736,19040001,2
5737,19040001,1
5738,19040002,16
5739,19040002,15
5740,19040005,7
5741,19040007,6
5742,19040007,1
5743,19040008,15
5744,19040013,16
5745,19040013,18
5746,19040014,4
5747,19040015,9
5748,19040015,3
5749,19040015,10
5750,19040016,21
5751,19040017,4
5752,19040017,21
5753,19040017,11
5754,19040018,24
5755,19040018,5
5756,19040019,12
5757,19040019,5
5758,19040020,20
5759,19040020,9
5760,19040021,11
5761,19040022,10
5762,19040022,4
5763,19040022,1
5764,19040023,16
5765,19040023,12
5766,19040024,9
5767,19040024,4
5768,19040025,7
5769,19040027,17
5770,19040028,17
5771,19040033,12
5772,19040033,4
5773,19040033,22
5774,19040034,12
5775,19040034,3
5776,19040034,21
5777,19040038,13
5778,19040040,6
5779,19040041,16
5780,19040041,19
5781,19040041,22
5782,19040042,1
5783,19040042,20
5784,19040045,7
5785,19040045,20
5786,19040046,1
5787,19040046,12
5788,19040047,24
5789,19040047,13
5790,19040051,1
5791,19040052,14
5792,19040052,24
5793,19040052,6
5794,19040053,19
5795,19040054,10
5796,19040054,1
5797,19040054,17
5798,19040055,18
5799,19040055,17
5800,19040055,5
5801,19040056,11
5802,19040056,13
5803,19040056,5
5804,19040058,4
5805,19040059,6
5806,19040060,15
5807,19040060,1
5808,19040060,18
5809,19040062,18
5810,19040062,3
5811,19040063,8
5812,19040063,12
5813,19040064,23
5814,19040065,15
5815,19040065,20
5816,19040066,16
5817,19040067,10
5818,19040067,18
5819,19040067,19
5820,19040068,3
5821,19040068,6
5822,19040068,22
5823,19040069,5
5824,19040070,18
5825,19040070,14
5826,19040070,16
5827,19040073,24
5828,19040074,19
5829,19040074,7
5830,19040075,11
5831,19040075,6
5832,19040075,18
5833,19040079,23
5834,19040081,16
5835,19040082,4
5836,19040083,24
5837,19040084,23
5838,19040084,24
5839,19040084,9
5840,19040085,0
5841,19040085,22
5842,19040086,23
5843,19040087,19
5844,19040088,10
5845,19040089,6
5846,19040091,12
5847,19040091,2
5848,19040091,24
5849,19040092,21
5850,19040092,2
5851,19040095,2
5852,19040095,21
5853,19040095,5
5854,19040096,12
5855,19040096,9
5856,19040096,21
5857,19040097,3
5858,19040097,8
5859,19040098,20
5860,19040098,7
5861,19040100,2
5862,19040100,23
5863,19040101,13
5864,19040102,9
5865,19040103,18
5866,19040105,5
5867,19040105,17
5868,19040108,1
5869,19040109,6
5870,19040110,8
5871,19040110,13
5872,19040110,4
5873,19040112,20
5874,19040113,13
5875,19040113,8
5876,19040113,21
5877,19040114,17
5878,19040114,8
5879,19040114,11
5880,19040115,14
5881,19040115,6
5882,19040116,8
5883,19040116,11
5884,19040116,4
5885,19040117,11
5886,19040117,20
5887,19040118,4
5888,19040119,9
5889,19040119,13
5890,19040120,12
5891,19040120,9
5892,19040121,20
5893,19040121,4
5894,19040121,8
5895,19040122,22
5896,19040122,18
5897,19040122,24
5898,19040123,18
5899,19040123,3
5900,19040126,22
5901,19040126,17
5902,19040128,3
5903,19040129,8
5904,19040129,7
5905,19040130,4
5906,19040130,0
5907,19040131,4
5908,19040131,0
5909,19040131,15
5910,19040132,16
5911,19040132,1
5912,19040134,11
5913,19040134,21
5914,19040135,11
5915,19040135,9
5916,19040135,8
5917,19040136,9
5918,19040136,7
5919,19040137,0
5920,19040137,19
5921,19040137,20
5922,19040138,18
5923,19040138,3
5924,19040138,0
5925,19040139,2
5926,19040139,22
5927,19040139,7
5928,19040140,2
5929,19040140,18
5930,19040140,11
5931,19040141,14
5932,19040141,0
5933,19040142,19
5934,19040142,24
5935,19040143,16
5936,19040143,22
5937,19040143,2
5938,19040145,2
5939,19040145,13
5940,19040145,3
5941,19040146,12
5942,19040146,21
5943,19040146,22
5944,19040148,9
5945,19040148,16
5946,19040149,12
5947,19040151,9
5948,19040151,18
5949,19040151,0
5950,19040154,1
5951,19040154,17
5952,19040155,21
5953,19040155,0
5954,19040157,3
5955,19040157,5
5956,19040158,21
5957,19040159,23
5958,19040159,3
5959,19040159,10
5960,19040160,10
5961,19040160,13
5962,19040160,20
5963,19040163,15
5964,19040163,13
5965,19040164,22
5966,19040166,12
5967,19040166,24
5968,19040169,6
5969,19040171,1
5970,19040171,6
5971,19040173,2
5972,19040174,23
5973,19040174,9
5974,19040174,22
5975,19040175,21
5976,19040175,16
5977,19040177,9
5978,19040177,14
5979,19040177,3
5980,19040178,23
5981,19040178,23
5982,19040179,2
5983,19040183,8
5984,19040184,12
5985,19040184,14
5986,19040185,7
5987,19040187,4
5988,19040188,15
5989,19040188,21
5990,19040188,6
5991,19040189,5
5992,19040190,8
5993,19040190,5
5994,19040190,15
5995,19040191,2
5996,19040191,20
5997,19040192,11
5998,19040193,5
5999,19040196,16
6000,19040197,1
6001,19040199,12
6002,19040201,21
6003,19040201,16
6004,19040203,1
6005,19040206,5
6006,19040206,19
6007,19040206,4
6008,19040208,22
6009,19040210,7
6010,19040210,19
6011,19040212,16
6012,19040212,12
6013,19040212,11
6014,19040213,9
6015,19040213,17
6016,19040213,12
6017,19040214,8
6018,19040214,5
6019,19040215,20
6020,19040215,12
6021,19040215,8
6022,19040217,18
6023,19040217,10
6024,19040218,3
6025,19040218,11
6026,19040220,0
6027,19040220,4
6028,19040220,6
6029,19040221,1
6030,19040221,3
6031,19040221,19
6032,19040222,1
6033,19040222,12
6034,19040222,20
6035,19040223,8
6036,19040223,22
6037,19040223,19
6038,19040224,20
6039,19040224,8
6040,19040225,18
6041,19040225,13
6042,19040226,0
6043,19040227,5
6044,19040228,23
6045,19040228,7
6046,19040229,13
6047,19040232,3
6048,19040232,18
6049,19040233,19
6050,19040234,11
6051,19040235,14
6052,19040235,23
6053,19040235,0
6054,19040236,9
6055,19040237,19
6056,19040237,14
6057,19040237,13
6058,19040239,11
6059,19040240,1
6060,19040240,0
6061,19040241,5
6062,19040242,2
6063,19040242,19
6064,19040243,7
6065,19040243,20
6066,19040243,11
6067,19040244,0
6068,19040244,9
6069,19040244,19
6070,19040245,5
6071,19040245,12
6072,19040245,24
6073,19040248,6
6074,19040248,14
6075,19040248,21
6076,19040251,17
6077,19040251,21
6078,19040251,14
6079,19040253,23
6080,19040253,0
6081,19040256,7
6082,19040256,6
6083,19040256,21
6084,19040259,14
6085,19040261,4
6086,19040261,10
6087,19040262,7
6088,19040263,24
6089,19040263,20
6090,19040265,11
6091,19040266,4
6092,19040266,20
6093,19040268,18
6094,19040268,16
6095,19040268,21
6096,19040269,22
6097,19040269,3
6098,19040270,22
6099,19040270,18
6100,19040270,15
6101,19040271,7
6102,19040271,18
6103,19040271,19
6104,19040273,13
6105,19040273,10
6106,19040273,21
6107,19040274,2
6108,19040274,1
6109,19040274,22
6110,19040275,0
6111,19040276,11
6112,19040276,3
6113,19040276,23
6114,19040277,5
6115,19040278,23
6116,19040280,0
6117,19040280,0
6118,19040281,18
6119,19040281,6
6120,19040281,22
6121,19040283,7
6122,19040283,5
6123,19040284,5
6124,19040284,22
6125,19040284,11
6126,19040286,9
6127,19040287,6
6128,19040287,21
6129,19040287,9
6130,19040288,2
6131,19040288,17
6132,19040288,19
6133,19040290,11
6134,19040291,18
6135,19040291,21
6136,19040291,16
6137,19040293,2
6138,19040293,23
6139,19040293,3
6140,19040296,22
6141,19040297,3
6142,19040297,10
6143,19040297,23
6144,19040299,0
6145,19040300,22
6146,19040302,4
6147,19040304,9
6148,19040304,11
6149,19040305,15
6150,19040305,14
6151,19040305,21
6152,19040307,11
6153,19040307,12
6154,19040307,18
6155,19040308,21
6156,19040308,1
6157,19040308,19
6158,19040309,9
6159,19040309,18
6160,19040310,21
6161,19040311,10
6162,19040312,11
6163,19040315,0
6164,19040319,13
6165,19040319,18
6166,19040321,17
6167,19040321,1
6168,19040321,14
6169,19040322,19
6170,19040322,12
6171,19040322,8
6172,19040323,9
6173,19040323,5
6174,19040324,5
6175,19040324,23
6176,19040326,16
6177,19040326,1
6178,19040326,11
6179,19040327,12
6180,19040330,7
6181,19040331,12
6182,19040331,4
6183,19040332,9
6184,19040332,23
6185,19040337,7
6186,19040338,11
6187,19040338,12
6188,19040338,2
6189,19040339,20
6190,19040340,15
6191,19040340,0
6192,19040340,1
6193,19040341,13
6194,19040346,11
6195,19040346,24
6196,19040346,0
6197,19040348,11
6198,19040348,14
6199,19040350,2
6200,19040350,21
6201,19040350,10
6202,19040352,1
6203,19040352,4
6204,19040352,20
6205,19040353,6
6206,19040353,18
6207,19040354,19
6208,19040354,10
6209,19040354,0
6210,19040355,0
6211,19040355,3
6212,19040355,20
6213,19040356,24
6214,19040356,21
6215,19040357,13
6216,19040358,5
6217,19040358,12
6218,19040358,1
6219,19040359,24
6220,19040359,11
6221,19040359,20
6222,19040360,14
6223,19040360,24
6224,19040360,23
6225,19040361,17
6226,19040361,1
6227,19040361,16
6228,19040362,11
6229,19040363,13
6230,19040363,9
6231,19040364,10
6232,19040364,24
6233,19040364,6
6234,19040365,17
6235,19040365,3
6236,19040365,7
6237,19040366,15
6238,19040366,18
6239,19040367,23
6240,19040367,20
6241,19040369,19
6242,19040369,4
6243,19040369,21
6244,19040372,7
6245,19040373,15
6246,19040373,5
6247,19040373,18
6248,19040375,3
6249,19040376,11
6250,19040376,21
6251,19040376,3
6252,19040378,5
