,applicant_id,academy_day_id,psychometrics,presentation,self_development,geo_flex,financial_support_self,result,course_interest
1733,19090161,115,56,24,1,1,1,1,Business
1734,19090167,115,50,19,1,1,1,1,Data
1735,19090205,115,55,22,1,1,1,1,Data
1736,19090217,115,73,18,1,1,1,1,Data
1737,19090236,115,66,20,1,1,1,1,Engineering
1738,19090284,115,52,18,1,0,1,0,Data
1739,19090300,115,54,22,1,1,0,0,Data
1740,19090307,115,55,18,1,1,1,1,Business
1741,19090323,115,54,25,1,1,1,0,Business
1742,19090333,115,60,17,1,1,0,0,Business
1743,19090347,115,61,24,1,1,1,1,Data
1744,19090351,115,60,17,1,1,1,0,Business
1745,19090358,115,61,18,1,1,1,1,Business
1746,19090360,115,64,24,0,1,1,0,Business
1747,19090387,115,58,16,1,1,1,1,Business
1748,19090388,115,58,24,1,1,0,0,Engineering
1749,19090415,115,59,24,1,1,1,1,Business
1750,19080054,101,51,25,1,0,1,0,Business
1751,19080084,101,61,15,1,1,1,1,Business
1752,19080158,101,61,22,1,0,1,0,Engineering
1753,19080179,101,50,19,1,1,1,1,Business
1754,19080182,101,59,17,1,1,1,1,Data
1755,19080213,101,51,15,1,1,1,1,Data
1756,19080226,101,57,20,1,1,0,0,Data
1757,19080238,101,52,21,1,1,1,1,Data
1758,19080260,101,66,20,1,1,1,1,Engineering
1759,19080264,101,65,18,1,1,1,1,Data
1760,19080272,101,50,24,1,1,1,1,Engineering
1761,19080302,101,59,19,1,1,1,1,Business
1762,19080341,101,52,26,1,1,1,1,Business
1763,19080380,101,60,24,1,1,1,1,Engineering
1764,19080386,101,53,23,1,1,1,1,Business
1765,19080438,101,50,16,1,1,1,1,Business
1766,19080441,101,60,19,1,1,1,1,Business
1767,19020009,24,51,23,1,0,1,0,Business
1768,19020020,24,50,20,1,1,1,1,Engineering
1769,19020043,24,60,17,1,1,1,1,Business
1770,19020050,24,57,17,1,1,1,1,Business
1771,19020055,24,55,23,1,1,1,1,Business
1772,19020060,24,63,23,1,1,1,0,Engineering
1773,19020079,24,63,23,1,1,1,1,Data
1774,19020080,24,50,22,1,1,1,1,Data
1775,19020086,24,53,19,1,1,1,1,Data
1776,19020089,24,56,18,1,1,1,1,Engineering
1777,19020090,24,60,25,1,1,1,0,Business
1778,19020137,24,58,15,1,1,1,1,Data
1779,19020161,24,53,23,1,1,1,1,Data
1780,19020169,24,67,19,1,1,1,1,Data
1781,19020203,24,63,18,1,0,1,0,Data
1782,19020213,24,59,19,0,1,1,0,Data
1783,19020250,24,52,20,0,1,1,0,Engineering
1784,19020255,24,51,18,1,1,1,1,Business
1785,19020269,24,54,17,1,1,0,0,Data
1786,19020277,24,60,21,1,1,1,1,Data
1787,19020286,24,56,20,1,1,1,1,Business
1788,19020289,24,55,16,1,1,1,1,Business
1789,19020306,24,56,18,1,1,1,1,Data
1790,19020308,24,56,23,1,1,1,1,Business
1791,19020344,24,54,23,1,1,1,1,Engineering
1792,19020359,24,57,23,1,1,1,0,Engineering
1793,19030027,36,55,20,1,1,1,1,Business
1794,19030034,36,55,22,1,1,1,1,Business
1795,19030038,36,64,23,1,1,1,1,Data
1796,19030095,36,68,23,1,1,1,1,Data
1797,19030107,36,61,19,1,0,1,0,Business
1798,19030130,36,55,17,1,0,1,0,Business
1799,19030135,36,54,15,1,1,1,1,Data
1800,19030158,36,50,19,1,1,1,1,Engineering
1801,19030161,36,61,21,1,1,1,1,Business
1802,19030182,36,57,23,1,1,1,0,Business
1803,19030199,36,54,24,1,1,1,1,Business
1804,19030225,36,65,19,1,1,0,0,Business
1805,19030237,36,64,22,1,1,1,0,Engineering
1806,19030240,36,57,18,1,1,1,1,Business
1807,19030245,36,64,26,1,1,1,1,Business
1808,19030251,36,51,23,1,1,1,1,Business
1809,19030298,36,65,20,1,1,1,1,Engineering
1810,19030305,36,50,19,1,1,1,1,Data
1811,19030341,36,56,21,1,0,1,0,Data
1812,19030346,36,60,24,1,1,1,1,Business
1813,19110031,141,50,23,0,0,1,0,Business
1814,19110042,141,61,22,1,1,1,0,Business
1815,19110051,141,54,17,1,1,1,1,Data
1816,19110066,141,52,19,1,1,1,1,Business
1817,19110084,141,56,21,1,1,1,1,Business
1818,19110095,141,53,16,0,1,1,0,Data
1819,19110100,141,59,19,1,1,1,1,Business
1820,19110106,141,59,23,1,1,1,1,Data
1821,19110138,141,51,16,1,1,1,1,Business
1822,19110152,141,62,22,1,1,1,1,Business
1823,19110154,141,61,20,1,1,1,1,Engineering
1824,19110206,141,65,24,1,1,1,1,Engineering
1825,19110219,141,54,17,1,1,1,1,Data
1826,19110239,141,54,20,1,1,1,1,Engineering
1827,19110275,141,66,19,1,1,0,0,Business
1828,19110281,141,52,16,1,1,1,1,Business
1829,19110283,141,67,19,1,1,1,1,Business
1830,19110287,141,50,17,1,1,1,1,Business
1831,19110291,141,55,20,0,1,1,0,Data
1832,19110321,141,65,21,1,1,1,1,Engineering
1833,19110324,141,63,24,1,1,1,1,Business
1834,19110330,141,69,20,1,1,1,1,Data
1835,19110351,141,61,18,1,1,1,1,Business
1836,19110355,141,59,23,1,1,1,1,Engineering
1837,19080003,102,61,19,1,1,1,1,Data
1838,19080027,102,57,17,0,1,1,0,Data
1839,19080089,102,65,22,1,1,1,1,Engineering
1840,19080149,102,52,18,1,1,1,0,Engineering
1841,19080152,102,51,15,1,1,1,1,Business
1842,19080187,102,51,22,1,1,1,1,Business
1843,19080191,102,58,16,1,1,1,1,Business
1844,19080192,102,60,26,1,1,1,1,Data
1845,19080201,102,55,18,1,1,1,1,Engineering
1846,19080216,102,64,26,1,1,1,1,Engineering
1847,19080236,102,58,20,0,1,1,0,Business
1848,19080299,102,51,15,1,0,1,0,Data
1849,19080319,102,52,25,1,1,1,1,Data
1850,19080324,102,55,15,1,1,1,1,Business
1851,19080358,102,56,19,1,1,1,1,Engineering
1852,19080371,102,51,20,1,1,1,1,Business
1853,19080408,102,57,18,1,1,1,0,Business
1854,19080443,102,54,15,0,1,1,0,Engineering
1855,19020000,25,54,20,1,1,1,0,Engineering
1856,19020005,25,53,23,1,1,0,0,Engineering
1857,19020078,25,67,23,1,1,1,1,Business
1858,19020083,25,64,18,1,1,1,1,Data
1859,19020215,25,59,21,1,1,1,1,Data
1860,19020231,25,57,25,1,1,1,0,Business
1861,19020237,25,55,17,1,1,1,1,Business
1862,19020242,25,61,22,1,1,1,1,Data
1863,19020243,25,72,22,1,0,1,0,Data
1864,19020244,25,62,22,1,1,0,0,Engineering
1865,19020249,25,50,16,1,1,1,1,Data
1866,19020252,25,54,24,1,1,1,0,Business
1867,19020296,25,51,24,0,1,1,0,Engineering
1868,19020309,25,64,23,1,1,1,1,Data
1869,19020340,25,50,18,1,1,1,1,Business
1870,19020347,25,58,21,1,1,1,1,Business
1871,19020369,25,57,26,1,0,1,0,Engineering
1872,19020370,25,50,17,1,1,1,1,Engineering
1873,19030008,37,62,21,1,1,1,1,Business
1874,19030018,37,57,23,1,1,1,1,Business
1875,19030022,37,54,18,1,1,1,1,Engineering
1876,19030059,37,59,21,1,1,1,1,Engineering
1877,19030074,37,62,24,1,1,1,1,Business
1878,19030085,37,52,19,1,1,1,1,Data
1879,19030109,37,51,22,1,1,1,1,Business
1880,19030116,37,57,21,1,1,1,0,Data
1881,19030121,37,58,17,0,1,0,0,Engineering
1882,19030127,37,54,26,0,1,1,0,Data
1883,19030146,37,62,25,1,0,1,0,Business
1884,19030179,37,60,18,1,1,1,0,Business
1885,19030241,37,69,24,1,1,1,1,Engineering
1886,19030276,37,54,16,1,1,1,0,Data
1887,19030321,37,62,24,1,1,1,1,Engineering
1888,19030324,37,53,24,1,1,1,1,Business
1889,19030333,37,59,20,1,1,1,1,Engineering
1890,19030339,37,52,15,1,1,1,0,Business
1891,19030359,37,51,21,1,1,1,1,Data
1892,19030360,37,53,20,0,1,1,0,Engineering
1893,19050006,62,60,19,1,1,1,1,Business
1894,19050077,62,51,22,1,1,1,0,Engineering
1895,19050221,62,55,17,1,1,1,1,Engineering
1896,19050235,62,66,19,1,1,0,0,Engineering
1897,19050282,62,55,20,1,1,1,0,Data
1898,19050300,62,53,18,1,1,1,1,Engineering
1899,19050313,62,51,27,1,0,1,0,Engineering
1900,19050344,62,55,21,1,1,1,1,Engineering
1901,19050349,62,58,22,1,1,1,0,Data
1902,19110050,142,51,24,1,1,1,1,Business
1903,19110108,142,52,21,1,1,1,1,Engineering
1904,19110117,142,52,21,1,1,1,1,Engineering
1905,19110147,142,54,20,1,1,1,1,Engineering
1906,19110158,142,58,21,1,1,1,1,Engineering
1907,19110160,142,58,22,1,1,1,1,Business
1908,19110170,142,54,16,1,1,1,1,Business
1909,19110188,142,52,16,1,1,1,1,Data
1910,19110207,142,59,17,1,1,1,1,Engineering
1911,19110235,142,56,22,1,1,1,1,Business
1912,19110276,142,59,23,1,1,1,1,Engineering
1913,19110278,142,59,16,1,1,1,0,Business
1914,19110303,142,52,16,0,1,1,0,Engineering
1915,19110353,142,68,20,1,1,1,1,Engineering
1916,19080011,103,56,21,1,1,1,0,Data
1917,19080018,103,51,21,1,0,1,0,Business
1918,19080036,103,63,22,1,1,1,1,Engineering
1919,19080064,103,58,15,1,1,1,1,Data
1920,19080075,103,56,18,1,1,1,0,Data
1921,19080110,103,62,16,1,1,0,0,Data
1922,19080112,103,67,15,1,1,1,1,Business
1923,19080136,103,52,15,1,0,1,0,Data
1924,19080156,103,56,18,1,1,0,0,Business
1925,19080168,103,62,22,0,1,1,0,Data
1926,19080171,103,70,23,1,1,1,1,Engineering
1927,19080175,103,51,22,1,0,0,0,Business
1928,19080193,103,58,24,1,1,1,1,Data
1929,19080218,103,56,24,1,0,1,0,Data
1930,19080253,103,57,23,0,1,0,0,Business
1931,19080258,103,65,26,1,1,1,1,Data
1932,19080287,103,64,20,0,1,1,0,Business
1933,19080303,103,58,16,1,1,1,1,Engineering
1934,19080352,103,73,22,1,1,1,1,Data
1935,19080416,103,50,16,1,1,1,1,Engineering
1936,19080422,103,55,22,1,1,1,0,Business
1937,19080424,103,65,17,1,1,1,0,Business
1938,19080432,103,57,18,1,1,1,1,Data
1939,19080435,103,59,18,1,1,0,0,Engineering
1940,19010006,11,58,25,1,1,1,0,Data
1941,19010021,11,54,22,1,1,1,1,Business
1942,19010030,11,60,18,1,1,1,1,Data
1943,19010042,11,68,18,1,1,1,1,Engineering
1944,19010059,11,51,24,0,1,1,0,Business
1945,19010088,11,65,16,1,1,1,1,Engineering
1946,19010113,11,56,19,1,1,0,0,Data
1947,19010131,11,50,20,1,1,1,1,Engineering
1948,19010137,11,53,21,1,1,1,1,Engineering
1949,19010146,11,61,22,1,1,1,1,Business
1950,19010174,11,66,17,0,1,1,0,Business
1951,19010197,11,59,19,1,1,1,1,Engineering
1952,19010201,11,64,21,0,1,1,0,Engineering
1953,19010228,11,60,22,1,1,1,1,Data
1954,19010239,11,62,19,1,1,1,0,Data
1955,19010263,11,61,17,1,1,1,1,Business
1956,19010276,11,53,27,1,1,1,1,Engineering
1957,19010315,11,65,23,1,1,1,1,Engineering
1958,19010347,11,55,19,1,1,1,1,Business
1959,19050029,63,54,16,1,1,1,1,Engineering
1960,19050034,63,63,20,0,1,1,0,Engineering
1961,19050043,63,64,24,1,1,1,1,Business
1962,19050052,63,52,19,1,1,1,1,Engineering
1963,19050058,63,52,27,1,0,1,0,Engineering
1964,19050104,63,54,29,1,1,1,1,Business
1965,19050105,63,63,21,1,1,1,1,Business
1966,19050109,63,50,17,0,1,1,0,Engineering
1967,19050124,63,56,25,1,1,0,0,Engineering
1968,19050145,63,61,17,0,1,1,0,Data
1969,19050163,63,51,22,1,1,1,1,Engineering
1970,19050185,63,65,17,1,1,1,1,Engineering
1971,19050192,63,55,20,1,1,1,1,Business
1972,19050242,63,50,23,1,1,1,1,Business
1973,19050307,63,50,18,1,0,1,0,Data
1974,19050318,63,61,18,0,1,0,0,Business
1975,19050330,63,68,23,1,1,0,0,Data
1976,19050338,63,50,19,1,1,0,0,Engineering
1977,19050342,63,59,22,1,1,1,1,Data
1978,19050350,63,57,24,1,1,0,0,Data
1979,19050351,63,54,15,1,0,1,0,Data
1980,19050360,63,53,18,1,1,1,1,Data
1981,19050375,63,51,19,1,1,1,1,Data
1982,19050379,63,62,23,1,1,1,1,Data
1983,19100002,128,60,22,1,1,1,1,Engineering
1984,19100005,128,50,21,1,1,1,1,Engineering
1985,19100036,128,59,17,1,1,1,1,Data
1986,19100053,128,52,23,1,1,1,0,Data
1987,19100060,128,55,17,0,1,0,0,Engineering
1988,19100132,128,54,19,1,1,1,1,Business
1989,19100168,128,61,19,0,1,1,0,Data
1990,19100183,128,57,21,1,1,1,1,Engineering
1991,19100190,128,59,24,0,1,1,0,Engineering
1992,19100200,128,59,23,1,1,1,1,Business
1993,19100220,128,54,15,1,1,1,1,Data
1994,19100231,128,53,15,1,1,1,1,Engineering
1995,19100303,128,56,23,1,1,1,1,Business
1996,19100304,128,54,23,1,1,1,0,Business
1997,19100340,128,54,15,1,1,1,1,Engineering
1998,19040017,39,52,19,1,1,1,1,Engineering
1999,19040040,39,52,19,1,1,1,1,Engineering
2000,19040069,39,51,19,1,0,0,0,Business
2001,19040081,39,60,18,1,1,1,1,Business
2002,19040095,39,54,17,1,1,1,0,Business
2003,19040108,39,59,19,1,1,1,0,Business
2004,19040110,39,63,25,1,1,1,1,Data
2005,19040113,39,53,20,1,1,1,1,Data
2006,19040114,39,55,23,0,1,1,0,Data
2007,19040139,39,54,20,1,1,1,1,Data
2008,19040164,39,59,17,1,1,1,0,Engineering
2009,19040184,39,55,19,1,1,1,1,Data
2010,19040188,39,60,16,1,1,0,0,Business
2011,19040189,39,65,26,1,1,1,1,Engineering
2012,19040190,39,57,20,1,1,1,1,Data
2013,19040192,39,55,23,1,1,1,0,Data
2014,19040212,39,61,23,1,1,0,0,Business
2015,19040218,39,60,20,1,1,1,1,Engineering
2016,19040227,39,53,15,1,1,1,1,Data
2017,19040236,39,54,20,1,1,1,1,Business
2018,19040278,39,50,18,1,1,1,1,Data
2019,19040311,39,52,18,0,0,0,0,Business
2020,19040353,39,61,20,1,1,1,1,Business
2021,19120027,143,51,24,1,0,1,0,Data
2022,19120033,143,55,21,1,1,0,0,Business
2023,19120048,143,55,24,1,1,1,1,Business
2024,19120072,143,53,25,1,1,1,1,Engineering
2025,19120092,143,55,20,1,1,1,1,Data
2026,19120098,143,63,25,1,1,1,1,Data
2027,19120104,143,55,23,1,1,1,1,Data
2028,19120125,143,56,20,0,1,1,0,Data
2029,19120130,143,51,18,1,1,1,1,Data
2030,19120135,143,64,22,1,1,1,1,Engineering
2031,19120145,143,56,23,1,1,0,0,Data
2032,19120145,143,56,23,1,1,0,0,Data
2033,19120149,143,58,19,1,1,1,1,Engineering
2034,19120157,143,58,25,1,1,0,0,Engineering
2035,19120176,143,52,24,1,1,1,1,Data
2036,19120207,143,53,21,1,1,1,1,Engineering
2037,19120209,143,63,17,0,1,1,0,Engineering
2038,19120219,143,54,16,1,1,1,1,Business
2039,19120220,143,54,19,1,1,1,1,Engineering
2040,19120271,143,57,26,1,0,1,0,Business
2041,19010029,1,56,20,1,1,1,1,Data
2042,19010058,1,54,20,1,1,1,1,Engineering
2043,19010069,1,62,18,1,1,1,1,Data
2044,19010094,1,50,25,1,1,1,1,Data
2045,19010100,1,58,24,1,0,1,0,Business
2046,19010124,1,69,21,1,1,1,0,Data
2047,19010127,1,52,21,1,1,1,1,Engineering
2048,19010136,1,62,24,0,1,1,0,Data
2049,19010167,1,58,18,1,1,1,1,Engineering
2050,19010170,1,58,24,0,1,1,0,Business
2051,19010184,1,63,21,1,1,1,1,Engineering
2052,19010209,1,54,15,1,0,1,0,Engineering
2053,19010245,1,52,24,1,1,0,0,Engineering
2054,19010246,1,57,18,1,1,1,1,Engineering
2055,19010250,1,60,18,0,1,1,0,Data
2056,19010265,1,51,21,1,1,1,1,Business
2057,19010271,1,58,20,1,1,1,1,Business
2058,19010289,1,51,23,1,1,0,0,Engineering
2059,19070036,78,58,26,1,1,1,1,Engineering
2060,19070058,78,54,19,1,1,1,1,Engineering
2061,19070106,78,52,17,1,1,1,1,Engineering
2062,19070164,78,55,24,1,1,1,1,Engineering
2063,19070176,78,54,16,1,1,1,1,Data
2064,19070192,78,59,23,1,1,1,0,Business
2065,19070193,78,54,25,1,1,1,1,Engineering
2066,19070197,78,56,18,1,1,1,1,Data
2067,19070221,78,61,19,1,1,1,1,Business
2068,19070265,78,58,21,1,1,1,1,Business
2069,19070267,78,56,24,1,1,1,1,Business
2070,19070268,78,64,18,1,0,0,0,Business
2071,19070334,78,54,24,1,1,1,1,Business
2072,19070335,78,61,15,0,1,0,0,Business
2073,19070343,78,51,17,1,0,1,0,Engineering
2074,19070347,78,60,15,0,1,0,0,Business
2075,19070367,78,56,28,0,1,1,0,Data
2076,19100049,118,54,21,1,1,1,1,Data
2077,19100051,118,54,17,1,1,1,1,Engineering
2078,19100059,118,53,20,1,1,1,1,Data
2079,19100096,118,58,20,0,1,0,0,Data
2080,19100176,118,59,20,1,1,1,1,Engineering
2081,19100212,118,63,15,1,1,1,1,Data
2082,19100219,118,59,20,1,0,1,0,Business
2083,19100305,118,60,16,1,1,1,1,Data
2084,19100306,118,53,21,1,1,1,0,Engineering
2085,19100325,118,59,23,1,1,1,1,Business
2086,19100330,118,67,17,1,1,1,1,Business
2087,19090021,104,55,23,1,1,1,1,Data
2088,19090028,104,51,26,1,0,1,0,Engineering
2089,19090097,104,53,21,1,1,1,1,Data
2090,19090098,104,62,22,1,1,1,1,Engineering
2091,19090117,104,51,26,0,1,1,0,Data
2092,19090137,104,56,20,1,1,0,0,Engineering
2093,19090143,104,65,18,1,1,1,1,Engineering
2094,19090149,104,52,21,1,1,1,0,Data
2095,19090176,104,53,18,1,1,1,1,Data
2096,19090177,104,64,22,1,1,1,1,Engineering
2097,19090202,104,61,18,0,1,1,0,Data
2098,19090369,104,64,23,1,1,1,1,Data
2099,19090397,104,60,26,1,1,1,1,Data
2100,19040001,50,59,20,1,1,1,1,Data
2101,19040022,50,53,22,0,1,1,0,Data
2102,19040054,50,51,21,1,1,1,1,Engineering
2103,19040059,50,65,19,1,1,1,1,Engineering
2104,19040086,50,50,26,1,1,1,1,Data
2105,19040102,50,50,26,1,1,1,1,Data
2106,19040109,50,52,15,1,1,1,1,Business
2107,19040129,50,58,24,1,1,1,1,Data
2108,19040131,50,51,18,1,1,1,0,Business
2109,19040135,50,52,19,1,1,1,1,Data
2110,19040136,50,51,16,1,1,1,1,Data
2111,19040171,50,59,22,1,1,1,1,Data
2112,19040177,50,55,21,1,0,1,0,Engineering
2113,19040183,50,58,25,1,1,1,1,Data
2114,19040221,50,55,23,1,1,1,1,Business
2115,19040222,50,53,23,1,1,1,0,Data
2116,19040228,50,52,23,1,1,1,1,Engineering
2117,19040244,50,55,20,1,1,1,0,Data
2118,19040251,50,53,17,1,0,1,0,Data
2119,19040270,50,63,21,1,1,0,0,Data
2120,19040299,50,60,20,1,1,1,1,Engineering
2121,19040362,50,59,20,1,1,1,0,Business
2122,19040369,50,67,29,1,1,0,0,Engineering
2123,19010017,12,52,16,1,1,1,1,Data
2124,19010019,12,57,21,1,1,1,1,Data
2125,19010052,12,54,23,1,1,1,0,Data
2126,19010054,12,61,18,1,1,1,1,Data
2127,19010087,12,53,16,1,1,1,1,Business
2128,19010110,12,63,21,1,1,0,0,Data
2129,19010122,12,50,16,0,1,1,0,Data
2130,19010152,12,59,21,0,1,1,0,Business
2131,19010155,12,59,18,1,1,1,1,Data
2132,19010229,12,63,22,1,1,1,1,Engineering
2133,19010248,12,55,21,1,1,1,1,Business
2134,19010260,12,60,23,1,1,1,1,Engineering
2135,19010260,12,60,23,1,1,1,1,Engineering
2136,19010295,12,53,23,0,0,1,0,Engineering
2137,19010324,12,50,22,1,1,1,1,Business
2138,19010332,12,59,22,1,1,1,1,Engineering
2139,19010339,12,57,22,0,1,0,0,Business
2140,19070040,89,59,24,1,0,1,0,Engineering
2141,19070066,89,60,23,0,1,1,0,Data
2142,19070083,89,59,18,1,1,1,1,Engineering
2143,19070087,89,51,21,1,1,1,1,Data
2144,19070096,89,53,16,1,1,1,1,Business
2145,19070108,89,55,18,1,1,1,1,Data
2146,19070116,89,58,24,1,1,1,1,Business
2147,19070124,89,65,22,0,1,1,0,Data
2148,19070159,89,58,18,1,1,1,1,Business
2149,19070165,89,60,15,0,1,1,0,Engineering
2150,19070179,89,58,20,1,0,1,0,Engineering
2151,19070187,89,50,24,0,1,1,0,Business
2152,19070188,89,60,17,0,1,1,0,Business
2153,19070217,89,62,17,1,1,0,0,Engineering
2154,19070236,89,61,19,1,1,1,1,Business
2155,19070237,89,58,17,1,1,1,1,Engineering
2156,19070293,89,56,21,1,1,1,1,Engineering
2157,19070314,89,59,21,1,1,1,1,Business
2158,19070324,89,53,16,0,1,1,0,Business
2159,19070328,89,53,20,1,1,1,1,Data
2160,19070338,89,60,24,1,0,0,0,Data
2161,19070351,89,57,19,1,1,1,1,Business
2162,19070363,89,58,23,1,1,1,1,Data
2163,19070370,89,59,18,1,1,0,0,Engineering
2164,19070430,89,60,26,1,1,1,1,Data
2165,19070439,89,57,23,1,1,1,1,Data
2166,19050012,64,60,25,1,0,0,0,Engineering
2167,19050038,64,60,26,1,0,1,0,Engineering
2168,19050063,64,60,23,1,1,1,1,Engineering
2169,19050121,64,52,21,0,1,0,0,Data
2170,19050157,64,59,19,1,1,1,1,Business
2171,19050164,64,73,20,1,1,1,1,Data
2172,19050219,64,59,17,1,1,1,1,Engineering
2173,19050232,64,59,18,1,1,1,1,Engineering
2174,19050262,64,51,21,1,1,1,1,Data
2175,19050265,64,67,23,1,1,1,1,Engineering
2176,19050270,64,55,22,1,1,1,1,Engineering
2177,19050274,64,58,27,0,1,1,0,Engineering
2178,19050284,64,59,20,1,1,1,1,Business
2179,19050317,64,56,19,1,1,1,1,Data
2180,19050369,64,63,24,1,1,1,1,Engineering
2181,19050382,64,54,20,1,1,1,1,Engineering
2182,19100011,129,58,18,1,1,1,1,Data
2183,19100025,129,54,27,1,1,0,0,Business
2184,19100038,129,59,23,1,0,1,0,Engineering
2185,19100048,129,60,25,1,1,1,1,Business
2186,19100048,129,60,25,1,1,1,1,Business
2187,19100105,129,52,21,1,1,1,1,Engineering
2188,19100122,129,53,19,1,1,0,0,Business
2189,19100127,129,60,25,1,1,1,0,Business
2190,19100172,129,62,23,1,1,1,1,Business
2191,19100185,129,57,20,1,1,1,0,Data
2192,19100187,129,56,18,1,1,0,0,Business
2193,19100188,129,62,19,1,1,1,1,Engineering
2194,19100207,129,56,18,0,1,1,0,Business
2195,19100240,129,64,20,1,1,1,1,Business
2196,19100283,129,58,15,1,1,1,1,Data
2197,19100289,129,62,22,1,0,1,0,Engineering
2198,19100298,129,55,21,1,1,1,1,Engineering
2199,19100301,129,61,16,1,1,0,0,Engineering
2200,19100327,129,57,22,0,1,1,0,Business
2201,19100387,129,52,20,1,0,1,0,Business
2202,19100387,129,52,20,1,0,1,0,Business
2203,19100393,129,60,25,1,1,1,1,Data
2204,19010002,13,62,24,1,0,1,0,Data
2205,19010022,13,70,19,1,1,1,1,Business
2206,19010066,13,59,19,1,1,1,0,Business
2207,19010068,13,64,15,1,1,1,1,Data
2208,19010072,13,51,22,1,1,1,0,Business
2209,19010084,13,54,24,0,1,1,0,Business
2210,19010093,13,53,19,1,1,1,0,Data
2211,19010151,13,56,15,1,1,1,0,Business
2212,19010179,13,59,18,1,1,1,1,Business
2213,19010253,13,57,18,1,0,1,0,Business
2214,19010258,13,56,22,1,1,1,1,Engineering
2215,19010286,13,60,21,1,1,1,1,Data
2216,19010330,13,63,15,1,1,1,1,Engineering
2217,19010348,13,62,25,1,1,1,1,Business
2218,19070003,90,58,22,1,1,1,1,Engineering
2219,19070180,90,56,20,1,1,1,1,Business
2220,19070199,90,51,24,1,1,1,1,Business
2221,19070207,90,60,22,1,1,1,1,Engineering
2222,19070213,90,51,26,0,1,1,0,Data
2223,19070219,90,62,16,1,1,1,1,Business
2224,19070222,90,57,19,1,1,0,0,Data
2225,19070225,90,53,17,1,1,1,0,Business
2226,19070245,90,54,23,1,1,1,1,Engineering
2227,19070251,90,51,26,1,1,1,1,Engineering
2228,19070263,90,54,17,1,1,1,1,Data
2229,19070306,90,54,24,1,1,1,1,Engineering
2230,19070325,90,51,23,1,1,1,1,Engineering
2231,19070380,90,58,16,1,1,1,1,Data
2232,19070404,90,61,21,1,0,1,0,Business
2233,19070405,90,68,24,1,1,1,1,Data
2234,19070429,90,60,19,1,0,1,0,Data
2235,19070434,90,51,25,1,1,1,1,Business
2236,19070438,90,61,24,1,1,1,1,Data
2237,19070452,90,59,21,1,1,1,1,Engineering
2238,19070455,90,50,23,1,1,1,1,Data
2239,19070456,90,53,23,1,1,1,1,Business
2240,19070457,90,53,20,1,1,1,1,Data
2241,19070460,90,65,18,1,0,1,0,Engineering
2242,19100031,130,59,20,0,1,1,0,Business
2243,19100077,130,53,24,1,1,1,1,Engineering
2244,19100083,130,54,24,1,1,1,1,Business
2245,19100112,130,54,16,1,1,1,0,Engineering
2246,19100133,130,63,21,1,1,1,1,Business
2247,19100151,130,54,23,1,1,1,1,Engineering
2248,19100156,130,55,16,1,1,1,1,Business
2249,19100194,130,60,24,1,1,1,1,Engineering
2250,19100205,130,54,21,1,1,1,0,Business
2251,19100237,130,55,20,1,1,1,1,Data
2252,19100323,130,54,22,1,1,1,1,Data
2253,19100343,130,56,22,1,1,0,0,Business
2254,19040052,40,61,20,1,0,1,0,Data
2255,19040062,40,65,21,1,1,1,1,Data
2256,19040066,40,63,17,1,1,1,1,Engineering
2257,19040073,40,60,21,1,1,1,1,Business
2258,19040079,40,60,23,1,1,1,1,Data
2259,19040088,40,50,17,1,1,1,1,Data
2260,19040097,40,56,20,1,1,1,1,Data
2261,19040100,40,53,18,0,1,0,0,Business
2262,19040134,40,67,26,1,1,0,0,Business
2263,19040140,40,64,25,1,1,1,1,Business
2264,19040169,40,59,18,1,1,1,1,Engineering
2265,19040174,40,53,16,1,1,0,0,Business
2266,19040179,40,61,18,1,0,1,0,Data
2267,19040196,40,51,17,0,1,0,0,Business
2268,19040197,40,56,20,0,1,1,0,Engineering
2269,19040199,40,65,17,1,1,1,1,Engineering
2270,19040271,40,59,19,1,1,1,1,Business
2271,19040287,40,52,22,1,1,1,1,Business
2272,19040296,40,52,21,1,1,1,1,Business
2273,19040305,40,54,21,1,1,1,1,Engineering
2274,19040312,40,52,26,1,0,1,0,Data
2275,19040332,40,51,17,1,1,1,1,Data
2276,19040346,40,51,20,1,1,1,1,Engineering
2277,19040352,40,51,20,1,1,1,0,Data
2278,19040358,40,58,20,1,0,0,0,Business
2279,19040372,40,58,22,1,0,1,0,Business
2280,19120012,144,52,18,1,1,1,1,Data
2281,19120022,144,61,24,0,1,1,0,Engineering
2282,19120040,144,67,21,1,1,0,0,Data
2283,19120041,144,52,19,1,1,1,1,Business
2284,19120046,144,60,21,1,1,1,1,Engineering
2285,19120059,144,53,22,1,0,0,0,Engineering
2286,19120066,144,56,18,1,1,1,1,Data
2287,19120081,144,56,16,1,1,1,1,Business
2288,19120122,144,52,26,1,1,1,1,Engineering
2289,19120139,144,52,20,0,1,0,0,Data
2290,19120140,144,54,18,1,0,1,0,Data
2291,19120191,144,50,20,1,1,1,0,Engineering
2292,19120194,144,53,20,1,1,1,1,Data
2293,19120198,144,58,16,0,1,1,0,Engineering
2294,19120213,144,51,18,1,1,1,1,Engineering
2295,19120247,144,50,19,1,1,1,0,Business
2296,19120250,144,55,21,1,1,1,0,Engineering
2297,19120256,144,51,27,1,1,1,1,Data
2298,19120281,144,63,16,1,1,1,1,Data
