,applicant_id,weakness_id
4771,19100151,7
4772,19100152,17
4773,19100152,16
4774,19100153,4
4775,19100153,15
4776,19100153,20
4777,19100155,21
4778,19100155,18
4779,19100155,14
4780,19100156,6
4781,19100156,9
4782,19100156,14
4783,19100157,17
4784,19100157,1
4785,19100158,0
4786,19100158,3
4787,19100160,4
4788,19100160,12
4789,19100161,4
4790,19100161,16
4791,19100164,8
4792,19100164,6
4793,19100165,5
4794,19100165,13
4795,19100166,7
4796,19100168,10
4797,19100168,5
4798,19100170,14
4799,19100170,5
4800,19100171,20
4801,19100171,13
4802,19100171,10
4803,19100172,16
4804,19100172,23
4805,19100172,17
4806,19100173,21
4807,19100174,22
4808,19100174,18
4809,19100176,20
4810,19100177,23
4811,19100177,6
4812,19100177,3
4813,19100178,10
4814,19100179,11
4815,19100181,9
4816,19100181,7
4817,19100182,10
4818,19100182,1
4819,19100182,21
4820,19100183,11
4821,19100183,13
4822,19100183,15
4823,19100184,0
4824,19100184,20
4825,19100184,3
4826,19100185,11
4827,19100187,20
4828,19100187,4
4829,19100187,12
4830,19100188,17
4831,19100189,21
4832,19100189,4
4833,19100190,8
4834,19100190,17
4835,19100190,15
4836,19100192,7
4837,19100192,5
4838,19100194,5
4839,19100196,13
4840,19100196,3
4841,19100196,8
4842,19100197,15
4843,19100199,15
4844,19100200,6
4845,19100200,9
4846,19100200,12
4847,19100203,7
4848,19100203,23
4849,19100203,20
4850,19100205,11
4851,19100206,3
4852,19100206,14
4853,19100206,22
4854,19100207,19
4855,19100207,1
4856,19100207,4
4857,19100208,3
4858,19100208,9
4859,19100208,16
4860,19100209,10
4861,19100211,16
4862,19100211,20
4863,19100212,22
4864,19100213,12
4865,19100214,20
4866,19100214,14
4867,19100214,6
4868,19100215,18
4869,19100216,3
4870,19100219,18
4871,19100219,11
4872,19100220,3
4873,19100220,5
4874,19100220,18
4875,19100221,4
4876,19100221,1
4877,19100221,21
4878,19100223,15
4879,19100224,14
4880,19100224,1
4881,19100224,16
4882,19100225,17
4883,19100225,22
4884,19100226,7
4885,19100226,17
4886,19100226,13
4887,19100228,3
4888,19100228,13
4889,19100229,8
4890,19100230,9
4891,19100230,6
4892,19100231,1
4893,19100231,19
4894,19100231,12
4895,19100233,10
4896,19100233,7
4897,19100234,23
4898,19100234,5
4899,19100236,12
4900,19100236,0
4901,19100237,19
4902,19100238,6
4903,19100238,19
4904,19100240,2
4905,19100240,20
4906,19100240,4
4907,19100242,9
4908,19100242,5
4909,19100245,10
4910,19100245,9
4911,19100246,14
4912,19100246,4
4913,19100247,8
4914,19100247,9
4915,19100248,13
4916,19100251,11
4917,19100251,0
4918,19100252,5
4919,19100253,16
4920,19100253,9
4921,19100255,9
4922,19100257,10
4923,19100257,2
4924,19100257,16
4925,19100260,3
4926,19100260,2
4927,19100262,21
4928,19100262,23
4929,19100262,6
4930,19100266,17
4931,19100266,8
4932,19100267,16
4933,19100267,14
4934,19100268,4
4935,19100270,4
4936,19100271,12
4937,19100272,14
4938,19100272,17
4939,19100272,7
4940,19100274,23
4941,19100274,2
4942,19100276,4
4943,19100277,2
4944,19100277,6
4945,19100278,19
4946,19100278,11
4947,19100280,21
4948,19100283,13
4949,19100284,23
4950,19100284,5
4951,19100284,7
4952,19100288,16
4953,19100288,5
4954,19100288,15
4955,19100289,10
4956,19100289,17
4957,19100289,4
4958,19100290,18
4959,19100290,1
4960,19100290,5
4961,19100291,11
4962,19100293,10
4963,19100293,8
4964,19100293,0
4965,19100294,15
4966,19100296,21
4967,19100296,19
4968,19100298,22
4969,19100298,6
4970,19100301,5
4971,19100301,11
4972,19100301,8
4973,19100302,3
4974,19100303,2
4975,19100304,23
4976,19100304,5
4977,19100305,12
4978,19100305,16
4979,19100306,1
4980,19100306,20
4981,19100306,4
4982,19100307,6
4983,19100308,16
4984,19100308,19
4985,19100309,22
4986,19100309,10
4987,19100309,9
4988,19100313,17
4989,19100313,0
4990,19100314,16
4991,19100314,14
4992,19100316,7
4993,19100316,11
4994,19100317,18
4995,19100319,0
4996,19100319,11
4997,19100320,15
4998,19100320,8
4999,19100320,12
5000,19100321,4
5001,19100321,18
5002,19100321,6
5003,19100323,4
5004,19100324,23
5005,19100324,12
5006,19100325,9
5007,19100325,5
5008,19100326,18
5009,19100327,12
5010,19100327,0
5011,19100327,23
5012,19100329,20
5013,19100330,23
5014,19100330,4
5015,19100331,10
5016,19100332,16
5017,19100333,8
5018,19100333,21
5019,19100333,4
5020,19100334,6
5021,19100334,7
5022,19100337,16
5023,19100337,15
5024,19100338,16
5025,19100338,12
5026,19100338,8
5027,19100339,13
5028,19100340,8
5029,19100342,1
5030,19100342,7
5031,19100342,21
5032,19100343,17
5033,19100343,22
5034,19100343,8
5035,19100344,13
5036,19100344,2
5037,19100346,15
5038,19100346,9
5039,19100350,22
5040,19100352,1
5041,19100352,18
5042,19100352,9
5043,19100353,6
5044,19100354,18
5045,19100354,17
5046,19100354,14
5047,19100357,0
5048,19100357,12
5049,19100358,1
5050,19100358,3
5051,19100360,0
5052,19100361,17
5053,19100361,5
5054,19100361,20
5055,19100364,5
5056,19100366,19
5057,19100366,11
5058,19100366,5
5059,19100367,13
5060,19100367,6
5061,19100368,7
5062,19100368,3
5063,19100368,1
5064,19100370,15
5065,19100370,20
5066,19100370,7
5067,19100372,23
5068,19100372,0
5069,19100372,16
5070,19100373,22
5071,19100374,20
5072,19100374,11
5073,19100374,14
5074,19100378,4
5075,19100378,17
5076,19100378,18
5077,19100379,16
5078,19100379,4
5079,19100380,6
5080,19100380,21
5081,19100380,3
5082,19100382,23
5083,19100382,14
5084,19100382,0
5085,19100387,22
5086,19100387,14
5087,19100387,22
5088,19100387,14
5089,19100389,12
5090,19100389,16
5091,19100389,21
5092,19100390,14
5093,19100390,1
5094,19100392,10
5095,19100392,23
5096,19100392,7
5097,19100393,5
5098,19100393,6
5099,19100395,2
5100,19100395,3
5101,19100395,11
5102,19100398,2
5103,19090001,17
5104,19090003,12
5105,19090003,16
5106,19090005,15
5107,19090006,20
5108,19090006,1
5109,19090006,21
5110,19090007,3
5111,19090009,19
5112,19090009,23
5113,19090009,6
5114,19090011,13
5115,19090015,2
5116,19090016,16
5117,19090016,22
5118,19090019,15
5119,19090019,13
5120,19090021,11
5121,19090021,3
5122,19090021,7
5123,19090023,12
5124,19090024,22
5125,19090024,6
5126,19090025,5
5127,19090026,6
5128,19090028,1
5129,19090028,16
5130,19090028,21
5131,19090030,0
5132,19090030,12
5133,19090031,17
5134,19090032,4
5135,19090032,20
5136,19090034,8
5137,19090036,12
5138,19090037,0
5139,19090037,23
5140,19090037,7
5141,19090038,19
5142,19090038,9
5143,19090038,5
5144,19090040,19
5145,19090040,22
5146,19090042,19
5147,19090042,2
5148,19090042,22
5149,19090044,13
5150,19090045,15
5151,19090045,2
5152,19090046,21
5153,19090046,18
5154,19090046,20
5155,19090047,15
5156,19090047,0
5157,19090047,12
5158,19090048,12
5159,19090048,10
5160,19090049,21
5161,19090049,4
5162,19090049,8
5163,19090052,5
5164,19090052,3
5165,19090052,17
5166,19090053,21
5167,19090054,10
5168,19090054,6
5169,19090057,16
5170,19090057,6
5171,19090058,5
5172,19090061,10
5173,19090061,4
5174,19090062,5
5175,19090065,0
5176,19090065,6
5177,19090065,16
5178,19090066,3
5179,19090066,4
5180,19090068,16
5181,19090068,11
5182,19090068,5
5183,19090069,14
5184,19090069,13
5185,19090070,19
5186,19090072,7
5187,19090073,16
5188,19090073,19
5189,19090073,18
5190,19090075,14
5191,19090077,4
5192,19090077,9
5193,19090079,0
5194,19090079,2
5195,19090079,20
5196,19090081,11
5197,19090081,23
5198,19090082,15
5199,19090084,21
5200,19090085,5
5201,19090085,21
5202,19090085,0
5203,19090087,20
5204,19090088,22
5205,19090090,2
5206,19090090,11
5207,19090090,0
5208,19090093,16
5209,19090094,18
5210,19090095,22
5211,19090096,16
5212,19090096,9
5213,19090096,7
5214,19090097,1
5215,19090097,7
5216,19090098,22
5217,19090099,18
5218,19090099,21
5219,19090100,13
5220,19090100,20
5221,19090104,3
5222,19090106,9
5223,19090106,22
5224,19090108,17
5225,19090108,19
5226,19090109,20
5227,19090110,22
5228,19090113,15
5229,19090113,16
5230,19090113,0
5231,19090114,7
5232,19090115,4
5233,19090115,10
5234,19090115,13
5235,19090116,14
5236,19090116,22
5237,19090117,1
5238,19090117,13
5239,19090118,15
5240,19090119,19
5241,19090119,9
5242,19090120,23
5243,19090121,3
5244,19090121,20
5245,19090121,15
5246,19090122,0
5247,19090122,18
5248,19090122,22
5249,19090125,18
5250,19090126,15
5251,19090127,15
5252,19090127,14
5253,19090127,11
5254,19090128,14
5255,19090129,17
5256,19090129,11
5257,19090130,1
5258,19090130,18
5259,19090131,23
5260,19090131,15
5261,19090131,18
5262,19090132,11
5263,19090132,17
5264,19090132,21
5265,19090133,19
5266,19090133,8
5267,19090134,1
5268,19090135,16
5269,19090136,10
5270,19090137,10
5271,19090137,11
5272,19090139,14
5273,19090139,23
5274,19090143,1
5275,19090143,22
5276,19090146,23
5277,19090146,14
5278,19090146,10
5279,19090148,5
5280,19090148,9
5281,19090148,20
5282,19090149,12
5283,19090150,16
5284,19090151,4
5285,19090154,23
5286,19090154,3
5287,19090154,4
5288,19090155,12
5289,19090155,11
5290,19090155,7
5291,19090156,12
5292,19090158,1
5293,19090158,19
5294,19090158,5
5295,19090159,20
5296,19090160,3
5297,19090160,0
5298,19090160,5
5299,19090161,10
5300,19090161,21
5301,19090161,2
5302,19090162,14
5303,19090163,0
5304,19090163,21
5305,19090164,7
5306,19090164,17
5307,19090164,16
5308,19090166,13
5309,19090166,12
5310,19090167,9
5311,19090167,6
5312,19090167,4
5313,19090168,9
5314,19090169,12
5315,19090169,2
5316,19090169,1
5317,19090172,5
5318,19090172,1
5319,19090172,4
5320,19090174,6
5321,19090174,11
5322,19090174,2
5323,19090176,19
5324,19090177,8
5325,19090177,20
5326,19090177,16
5327,19090179,15
5328,19090179,17
5329,19090179,11
5330,19090180,18
5331,19090182,15
5332,19090182,1
5333,19090183,19
5334,19090183,12
5335,19090185,14
5336,19090185,16
5337,19090188,9
5338,19090188,19
5339,19090190,9
5340,19090190,3
5341,19090190,12
5342,19090191,9
5343,19090193,23
5344,19090194,1
5345,19090194,17
5346,19090194,11
5347,19090196,3
5348,19090196,16
5349,19090197,2
5350,19090199,4
5351,19090202,21
5352,19090202,17
5353,19090202,4
5354,19090203,18
5355,19090203,13
5356,19090203,10
5357,19090204,19
5358,19090204,7
5359,19090204,12
5360,19090205,13
5361,19090205,18
5362,19090206,18
5363,19090208,3
5364,19090208,5
5365,19090211,5
5366,19090212,12
5367,19090212,9
5368,19090212,5
5369,19090213,9
5370,19090213,14
5371,19090215,9
5372,19090215,17
5373,19090216,12
5374,19090216,0
5375,19090217,23
5376,19090217,15
5377,19090218,11
5378,19090218,7
5379,19090219,3
5380,19090222,23
5381,19090222,21
5382,19090222,13
5383,19090223,14
5384,19090223,21
5385,19090224,15
5386,19090224,20
5387,19090227,12
5388,19090228,14
5389,19090228,5
5390,19090228,17
5391,19090229,15
5392,19090229,7
5393,19090229,9
5394,19090230,3
5395,19090231,5
5396,19090234,2
5397,19090234,20
5398,19090235,1
5399,19090235,19
5400,19090236,21
5401,19090237,14
5402,19090237,20
5403,19090238,10
5404,19090238,23
5405,19090238,7
5406,19090239,16
5407,19090239,8
5408,19090241,18
5409,19090242,13
5410,19090243,5
5411,19090243,18
5412,19090245,7
5413,19090245,3
5414,19090245,6
5415,19090246,5
5416,19090246,14
5417,19090246,19
5418,19090248,15
5419,19090248,1
5420,19090248,9
5421,19090249,15
5422,19090250,20
5423,19090250,19
5424,19090251,6
5425,19090251,9
5426,19090251,6
5427,19090251,9
5428,19090252,16
5429,19090252,3
5430,19090254,6
5431,19090256,10
5432,19090256,20
5433,19090257,17
5434,19090257,20
5435,19090257,11
5436,19090258,21
5437,19090258,1
5438,19090258,7
5439,19090263,23
5440,19090263,10
5441,19090264,1
5442,19090264,15
5443,19090264,8
5444,19090265,13
5445,19090266,11
5446,19090266,12
5447,19090266,10
5448,19090268,17
5449,19090268,3
5450,19090268,13
5451,19090270,7
5452,19090270,20
5453,19090270,13
5454,19090272,16
5455,19090272,23
5456,19090272,1
5457,19090273,15
5458,19090274,19
5459,19090274,23
5460,19090274,10
5461,19090275,11
5462,19090275,18
5463,19090275,22
5464,19090276,18
5465,19090277,9
5466,19090277,19
5467,19090278,9
5468,19090280,19
5469,19090280,8
5470,19090283,2
5471,19090283,12
5472,19090283,14
5473,19090284,20
5474,19090284,22
5475,19090285,22
5476,19090285,11
5477,19090286,1
5478,19090286,14
5479,19090287,12
5480,19090287,5
5481,19090289,13
5482,19090289,11
5483,19090292,0
5484,19090292,0
5485,19090293,21
5486,19090293,22
5487,19090293,4
5488,19090294,0
5489,19090295,17
5490,19090295,20
5491,19090297,1
5492,19090298,14
5493,19090300,8
5494,19090301,12
5495,19090301,20
5496,19090301,21
5497,19090303,21
5498,19090303,6
5499,19090303,22
5500,19090304,7
5501,19090306,11
5502,19090306,9
5503,19090307,12
5504,19090307,21
5505,19090308,9
5506,19090308,12
5507,19090309,20
5508,19090309,18
5509,19090311,10
5510,19090311,1
5511,19090313,0
5512,19090315,11
5513,19090316,3
5514,19090316,2
5515,19090316,13
5516,19090318,21
5517,19090319,14
5518,19090319,1
5519,19090320,9
5520,19090320,23
5521,19090320,4
5522,19090321,21
5523,19090321,0
5524,19090321,8
5525,19090322,15
5526,19090322,20
5527,19090322,22
5528,19090323,12
5529,19090325,17
5530,19090326,10
5531,19090326,5
5532,19090327,11
5533,19090329,19
5534,19090329,20
5535,19090329,9
5536,19090330,16
5537,19090330,13
5538,19090331,0
5539,19090331,6
5540,19090333,13
5541,19090333,14
5542,19090333,0
5543,19090339,14
5544,19090339,17
5545,19090340,5
5546,19090340,4
5547,19090340,20
5548,19090342,16
5549,19090344,18
5550,19090344,12
5551,19090344,14
5552,19090345,11
5553,19090345,13
5554,19090346,5
5555,19090347,23
5556,19090347,11
5557,19090347,7
5558,19090349,6
5559,19090349,12
5560,19090350,1
5561,19090350,0
5562,19090350,23
5563,19090351,5
5564,19090351,3
5565,19090352,22
5566,19090352,1
5567,19090353,6
5568,19090353,1
5569,19090354,23
5570,19090354,1
5571,19090355,3
5572,19090356,0
5573,19090357,15
5574,19090357,1
5575,19090357,14
5576,19090358,6
5577,19090360,6
5578,19090362,1
5579,19090362,22
5580,19090362,10
5581,19090366,22
5582,19090366,12
5583,19090366,15
5584,19090367,0
5585,19090367,20
5586,19090369,6
5587,19090369,18
5588,19090369,12
5589,19090370,11
5590,19090370,8
5591,19090372,21
5592,19090372,18
5593,19090373,22
5594,19090373,7
5595,19090376,17
5596,19090376,8
5597,19090377,23
5598,19090377,3
5599,19090378,3
5600,19090378,22
5601,19090380,15
5602,19090380,7
5603,19090381,1
5604,19090381,19
5605,19090382,16
5606,19090386,1
5607,19090387,22
5608,19090388,4
5609,19090389,19
5610,19090389,23
5611,19090389,3
5612,19090390,3
5613,19090391,21
5614,19090394,1
5615,19090395,17
5616,19090395,9
5617,19090395,14
5618,19090396,13
5619,19090396,8
5620,19090396,10
5621,19090397,17
5622,19090398,0
5623,19090399,19
5624,19090399,13
5625,19090404,4
5626,19090404,23
5627,19090406,1
5628,19090406,16
5629,19090407,21
5630,19090407,6
5631,19090408,6
5632,19090408,5
5633,19090410,19
5634,19090410,14
5635,19090412,7
5636,19090412,6
5637,19090412,14
5638,19090413,16
5639,19090415,21
5640,19090415,2
5641,19090416,14
5642,19090416,17
5643,19090416,16
5644,19040001,20
5645,19040001,2
5646,19040001,10
5647,19040002,13
5648,19040005,23
5649,19040005,14
5650,19040007,12
5651,19040007,13
5652,19040008,3
5653,19040008,2
5654,19040013,8
5655,19040013,21
5656,19040014,2
5657,19040014,11
5658,19040015,6
5659,19040015,19
5660,19040016,12
5661,19040016,14
5662,19040016,4
5663,19040017,1
5664,19040017,0
5665,19040018,13
5666,19040018,14
5667,19040019,10
5668,19040019,23
5669,19040020,16
5670,19040020,7
5671,19040020,22
5672,19040021,5
5673,19040021,16
5674,19040021,2
5675,19040022,7
5676,19040022,10
5677,19040023,14
5678,19040024,16
5679,19040024,21
5680,19040024,3
5681,19040025,1
5682,19040027,21
5683,19040028,18
5684,19040028,22
5685,19040033,6
5686,19040034,20
5687,19040034,17
5688,19040034,1
5689,19040038,20
5690,19040038,12
5691,19040038,4
5692,19040040,9
5693,19040040,5
5694,19040041,11
5695,19040041,0
5696,19040041,20
5697,19040042,23
5698,19040045,11
5699,19040046,4
5700,19040046,3
5701,19040046,8
5702,19040047,3
5703,19040047,11
5704,19040051,20
5705,19040051,19
5706,19040051,8
5707,19040052,10
5708,19040052,8
5709,19040052,13
5710,19040053,3
5711,19040053,8
5712,19040054,17
5713,19040055,11
5714,19040055,5
5715,19040055,9
5716,19040056,23
5717,19040056,13
5718,19040058,10
5719,19040058,4
5720,19040058,5
5721,19040059,20
5722,19040060,19
5723,19040060,22
5724,19040062,0
5725,19040062,3
5726,19040062,7
5727,19040063,3
5728,19040063,21
5729,19040064,4
5730,19040065,1
5731,19040066,13
5732,19040066,21
5733,19040066,6
5734,19040067,14
5735,19040067,4
5736,19040067,5
5737,19040068,17
5738,19040068,15
5739,19040069,15
5740,19040069,19
5741,19040070,2
5742,19040070,8
5743,19040073,4
5744,19040073,14
5745,19040074,18
5746,19040074,4
5747,19040075,23
5748,19040075,15
5749,19040079,9
5750,19040079,18
5751,19040079,12
5752,19040081,6
5753,19040082,8
5754,19040082,0
5755,19040083,14
5756,19040083,10
5757,19040083,18
5758,19040084,3
5759,19040084,21
5760,19040084,16
5761,19040085,0
5762,19040085,2
5763,19040085,18
5764,19040086,17
5765,19040086,18
5766,19040087,10
5767,19040087,21
5768,19040088,17
5769,19040089,21
5770,19040089,14
5771,19040091,1
5772,19040092,16
5773,19040092,15
5774,19040095,9
5775,19040095,7
5776,19040095,3
5777,19040096,18
5778,19040096,9
5779,19040097,7
5780,19040097,8
5781,19040097,13
5782,19040098,18
5783,19040100,16
5784,19040100,1
5785,19040101,2
5786,19040101,16
5787,19040101,18
5788,19040102,13
5789,19040103,8
5790,19040103,22
5791,19040103,18
5792,19040105,20
5793,19040105,8
5794,19040108,15
5795,19040108,18
5796,19040109,1
5797,19040109,0
5798,19040110,12
5799,19040110,9
5800,19040112,9
5801,19040113,8
5802,19040113,10
5803,19040113,15
5804,19040114,5
5805,19040114,4
5806,19040115,23
5807,19040116,1
5808,19040116,21
5809,19040117,19
5810,19040117,5
5811,19040117,11
5812,19040118,20
5813,19040118,2
5814,19040118,3
5815,19040119,2
5816,19040120,8
5817,19040120,7
5818,19040120,0
5819,19040121,12
5820,19040121,20
5821,19040121,6
5822,19040122,10
5823,19040122,14
5824,19040122,1
5825,19040123,10
5826,19040126,21
5827,19040126,16
5828,19040128,10
5829,19040129,2
5830,19040129,6
5831,19040130,9
5832,19040131,15
5833,19040131,12
5834,19040131,16
5835,19040132,2
5836,19040132,9
5837,19040132,11
5838,19040134,12
5839,19040134,22
5840,19040134,1
5841,19040135,15
5842,19040136,10
5843,19040136,17
5844,19040137,12
5845,19040137,17
5846,19040138,15
5847,19040138,19
5848,19040138,11
5849,19040139,11
5850,19040139,0
5851,19040140,21
5852,19040140,1
5853,19040140,2
5854,19040141,10
5855,19040141,23
5856,19040142,19
5857,19040143,0
5858,19040143,8
5859,19040143,11
5860,19040145,5
5861,19040145,9
5862,19040146,2
5863,19040146,3
5864,19040148,0
5865,19040148,6
5866,19040148,9
5867,19040149,22
5868,19040149,4
5869,19040149,19
5870,19040151,2
5871,19040154,18
5872,19040154,9
5873,19040155,14
5874,19040155,12
5875,19040155,5
5876,19040157,14
5877,19040157,0
5878,19040158,21
5879,19040158,20
5880,19040159,5
5881,19040159,19
5882,19040159,9
5883,19040160,5
5884,19040163,3
5885,19040164,17
5886,19040164,3
5887,19040166,0
5888,19040166,12
5889,19040169,9
5890,19040169,21
5891,19040169,17
5892,19040171,3
5893,19040171,17
5894,19040173,3
5895,19040174,8
5896,19040175,1
5897,19040177,1
5898,19040177,18
5899,19040178,14
5900,19040178,4
5901,19040178,19
5902,19040178,14
5903,19040178,4
5904,19040178,19
5905,19040179,6
5906,19040179,22
5907,19040179,8
5908,19040183,19
5909,19040183,8
5910,19040183,20
5911,19040184,11
5912,19040184,7
5913,19040185,13
5914,19040185,4
5915,19040185,18
5916,19040187,17
5917,19040188,5
5918,19040188,12
5919,19040189,3
5920,19040189,10
5921,19040190,13
5922,19040190,3
5923,19040191,11
5924,19040191,9
5925,19040192,17
5926,19040192,9
5927,19040193,17
5928,19040196,10
5929,19040196,2
5930,19040196,11
5931,19040197,3
5932,19040199,5
5933,19040201,17
5934,19040201,5
5935,19040201,23
5936,19040203,2
5937,19040203,18
5938,19040206,23
5939,19040208,11
5940,19040208,6
5941,19040210,4
5942,19040212,18
5943,19040212,7
5944,19040213,14
5945,19040213,6
5946,19040214,1
5947,19040214,15
5948,19040215,4
5949,19040217,13
5950,19040217,18
5951,19040218,21
5952,19040218,17
5953,19040218,6
5954,19040220,23
5955,19040220,13
5956,19040221,21
5957,19040222,4
5958,19040222,14
5959,19040223,6
5960,19040223,2
5961,19040224,20
5962,19040224,1
5963,19040225,5
5964,19040225,21
5965,19040226,21
5966,19040226,4
5967,19040226,8
5968,19040227,13
5969,19040228,20
5970,19040229,22
5971,19040229,15
5972,19040232,7
5973,19040232,23
5974,19040233,11
5975,19040233,21
5976,19040233,14
5977,19040234,4
5978,19040234,11
5979,19040235,17
5980,19040235,10
5981,19040235,8
5982,19040236,23
5983,19040237,5
5984,19040237,23
5985,19040237,15
5986,19040239,10
5987,19040240,0
5988,19040241,16
5989,19040241,5
5990,19040241,11
5991,19040242,2
5992,19040242,23
5993,19040242,18
5994,19040243,18
5995,19040243,13
5996,19040243,17
5997,19040244,17
5998,19040245,8
5999,19040245,1
6000,19040245,3
6001,19040248,15
6002,19040251,0
6003,19040253,6
6004,19040253,8
6005,19040256,0
6006,19040256,21
6007,19040259,8
6008,19040259,19
6009,19040259,17
6010,19040261,3
6011,19040262,9
6012,19040263,23
6013,19040265,18
6014,19040266,15
6015,19040266,0
6016,19040266,20
6017,19040268,2
6018,19040268,21
6019,19040269,6
6020,19040270,15
6021,19040271,13
6022,19040273,22
6023,19040273,5
6024,19040273,23
6025,19040274,23
6026,19040274,12
6027,19040275,3
6028,19040275,20
6029,19040275,9
6030,19040276,2
6031,19040276,19
6032,19040277,5
6033,19040277,17
6034,19040278,19
6035,19040278,22
6036,19040278,23
6037,19040280,10
6038,19040280,10
6039,19040281,3
6040,19040281,5
6041,19040283,8
6042,19040284,13
6043,19040286,3
6044,19040286,14
6045,19040287,1
6046,19040287,18
6047,19040287,5
6048,19040288,23
6049,19040290,9
6050,19040290,8
6051,19040291,22
6052,19040291,21
6053,19040293,21
6054,19040293,0
6055,19040293,13
6056,19040296,12
6057,19040297,11
6058,19040299,4
6059,19040299,19
6060,19040299,16
6061,19040300,18
6062,19040300,19
6063,19040300,0
6064,19040302,12
6065,19040304,13
6066,19040304,8
6067,19040305,2
6068,19040305,20
6069,19040305,13
6070,19040307,11
6071,19040308,5
6072,19040308,0
6073,19040308,17
6074,19040309,22
6075,19040309,3
6076,19040309,4
6077,19040310,13
6078,19040311,20
6079,19040312,14
6080,19040312,6
6081,19040315,1
6082,19040315,22
6083,19040319,1
6084,19040319,8
6085,19040321,15
6086,19040321,1
6087,19040321,20
6088,19040322,8
6089,19040322,0
6090,19040323,7
6091,19040323,12
6092,19040324,9
6093,19040326,2
6094,19040326,19
6095,19040326,18
6096,19040327,9
6097,19040327,5
6098,19040327,19
6099,19040330,20
6100,19040331,12
6101,19040331,4
6102,19040331,14
6103,19040332,4
6104,19040332,7
6105,19040337,14
6106,19040337,18
6107,19040338,6
6108,19040339,15
6109,19040339,7
6110,19040339,0
6111,19040340,21
6112,19040340,7
6113,19040340,11
6114,19040341,1
6115,19040346,1
6116,19040346,15
6117,19040348,5
6118,19040348,15
6119,19040350,3
6120,19040352,15
6121,19040352,8
6122,19040353,9
6123,19040353,2
6124,19040354,20
6125,19040354,14
6126,19040354,12
6127,19040355,15
6128,19040355,9
6129,19040356,7
6130,19040356,0
6131,19040357,11
6132,19040357,4
6133,19040358,13
6134,19040359,20
6135,19040359,2
6136,19040359,7
6137,19040360,1
6138,19040360,17
6139,19040360,0
6140,19040361,8
6141,19040361,16
6142,19040362,3
6143,19040362,6
6144,19040363,16
6145,19040363,5
6146,19040364,6
6147,19040365,14
6148,19040366,12
6149,19040366,7
6150,19040367,2
6151,19040367,16
6152,19040367,22
6153,19040369,18
6154,19040372,5
6155,19040372,15
6156,19040372,2
6157,19040373,8
6158,19040373,3
6159,19040373,11
6160,19040375,20
6161,19040376,23
6162,19040378,9
6163,19040378,23
