,applicant_id,language_name,scores
1296,19020274,7,4
1296,19020274,3,2
1297,19020277,4,3
1297,19020277,2,1
1298,19020278,0,5
1298,19020278,1,5
1298,19020278,6,2
1298,19020278,2,2
1298,19020278,3,2
1299,19020280,4,2
1299,19020280,0,7
1299,19020280,1,1
1299,19020280,3,2
1300,19020282,4,1
1300,19020282,0,1
1300,19020282,7,3
1300,19020282,3,4
1301,19020283,6,3
1301,19020283,7,3
1302,19020284,4,2
1302,19020284,0,9
1302,19020284,1,3
1303,19020286,6,2
1304,19020287,2,4
1304,19020287,8,3
1305,19020289,4,2
1305,19020289,2,4
1306,19020290,4,5
1306,19020290,0,2
1306,19020290,7,3
1306,19020290,3,3
1307,19020291,1,2
1308,19020292,2,1
1308,19020292,7,1
1308,19020292,8,4
1308,19020292,3,4
1309,19020293,6,2
1309,19020293,2,3
1309,19020293,8,2
1310,19020294,4,2
1310,19020294,0,6
1310,19020294,1,2
1310,19020294,6,1
1310,19020294,2,4
1310,19020294,7,1
1311,19020296,4,6
1311,19020296,0,4
1311,19020296,8,2
1311,19020296,3,2
1312,19020297,4,6
1312,19020297,2,2
1312,19020297,7,4
1313,19020298,1,5
1313,19020298,3,1
1314,19020299,4,1
1314,19020299,1,3
1314,19020299,7,3
1315,19020303,2,3
1315,19020303,7,2
1315,19020303,3,1
1316,19020306,1,1
1316,19020306,6,3
1317,19020307,8,2
1318,19020308,7,3
1319,19020309,4,2
1319,19020309,0,1
1319,19020309,8,1
1320,19020311,4,2
1320,19020311,0,6
1320,19020311,6,1
1320,19020311,5,4
1320,19020311,3,3
1321,19020312,0,4
1321,19020312,6,6
1321,19020312,7,1
1322,19020313,1,1
1322,19020313,7,2
1322,19020313,8,1
1323,19020314,4,2
1323,19020314,0,2
1323,19020314,1,2
1323,19020314,6,2
1324,19020317,4,4
1324,19020317,0,2
1324,19020317,6,1
1324,19020317,2,5
1325,19020320,0,2
1325,19020320,7,2
1325,19020320,8,3
1325,19020320,5,3
1326,19020321,0,4
1326,19020321,6,1
1326,19020321,2,3
1326,19020321,7,4
1327,19020323,2,3
1327,19020323,8,1
1327,19020323,5,4
1328,19020325,4,6
1328,19020325,1,1
1328,19020325,6,3
1329,19020326,6,1
1329,19020326,2,5
1329,19020326,7,1
1329,19020326,8,1
1329,19020326,3,2
1330,19020327,1,4
1331,19020332,0,1
1331,19020332,2,3
1331,19020332,8,4
1332,19020333,4,5
1332,19020333,1,2
1332,19020333,2,4
1332,19020333,7,4
1332,19020333,5,7
1332,19020333,3,3
1333,19020334,0,5
1333,19020334,1,5
1334,19020336,3,1
1335,19020337,0,5
1335,19020337,1,2
1335,19020337,3,1
1336,19020340,4,5
1336,19020340,6,5
1336,19020340,8,2
1336,19020340,5,2
1336,19020340,3,5
1337,19020341,0,1
1337,19020341,3,2
1338,19020342,4,6
1338,19020342,0,2
1338,19020342,8,2
1339,19020344,0,3
1339,19020344,6,3
1339,19020344,2,1
1340,19020345,0,2
1340,19020345,1,6
1340,19020345,3,4
1341,19020346,4,2
1341,19020346,1,3
1341,19020346,3,4
1342,19020347,1,1
1342,19020347,7,2
1342,19020347,8,2
1342,19020347,5,2
1342,19020347,3,4
1343,19020348,0,3
1343,19020348,1,5
1343,19020348,2,2
1343,19020348,5,6
1344,19020349,4,1
1344,19020349,3,2
1345,19020352,4,2
1345,19020352,0,3
1345,19020352,7,1
1346,19020353,4,5
1346,19020353,0,3
1346,19020353,1,3
1346,19020353,5,1
1347,19020354,1,5
1347,19020354,6,5
1347,19020354,2,6
1347,19020354,7,5
1348,19020355,1,8
1348,19020355,2,4
1349,19020356,1,1
1349,19020356,2,3
1349,19020356,7,3
1350,19020357,5,2
1351,19020359,4,2
1351,19020359,6,2
1351,19020359,7,1
1352,19020360,7,1
1352,19020360,8,1
1352,19020360,5,3
1353,19020361,6,4
1353,19020361,7,6
1353,19020361,5,1
1353,19020361,3,4
1354,19020362,2,2
1354,19020362,5,1
1355,19020363,1,8
1355,19020363,6,1
1355,19020363,2,5
1356,19020365,1,3
1356,19020365,2,3
1356,19020365,7,7
1357,19020367,4,3
1357,19020367,1,2
1357,19020367,6,2
1357,19020367,7,4
1358,19020368,4,3
1358,19020368,1,6
1358,19020368,3,4
1359,19020369,0,3
1359,19020369,1,4
1359,19020369,2,4
1359,19020369,5,2
1359,19020369,3,6
1360,19020370,1,1
1360,19020370,7,5
1360,19020370,8,1
1361,19020371,8,3
1361,19020371,5,3
1361,19020371,3,3
1362,19010000,2,4
1362,19010000,7,1
1362,19010000,5,2
1363,19010001,8,1
1363,19010001,3,4
1364,19010002,0,1
1364,19010002,1,5
1365,19010003,4,3
1365,19010003,6,3
1365,19010003,8,1
1366,19010006,0,3
1366,19010006,5,4
1366,19010006,3,6
1367,19010007,0,4
1367,19010007,1,2
1367,19010007,6,3
1367,19010007,5,1
1368,19010009,6,6
1368,19010009,7,7
1368,19010009,3,7
1369,19010010,4,2
1369,19010010,1,3
1370,19010011,0,1
1370,19010011,2,8
1371,19010012,4,3
1372,19010015,2,1
1372,19010015,5,2
1372,19010015,3,3
1373,19010017,1,2
1373,19010017,6,4
1373,19010017,7,5
1374,19010019,0,4
1374,19010019,5,1
1375,19010020,2,4
1376,19010021,4,7
1376,19010021,0,8
1376,19010021,6,4
1376,19010021,2,3
1376,19010021,7,6
1376,19010021,8,2
1376,19010021,3,2
1377,19010022,6,1
1377,19010022,5,1
1378,19010024,4,2
1378,19010024,1,1
1378,19010024,2,1
1379,19010026,7,1
1379,19010026,3,1
1380,19010028,8,3
1380,19010028,3,2
1381,19010029,1,4
1381,19010029,6,12
1381,19010029,2,4
1381,19010029,8,1
1381,19010029,5,6
1382,19010030,6,7
1382,19010030,7,2
1383,19010033,6,5
1383,19010033,7,3
1384,19010035,6,3
1384,19010035,2,3
1385,19010037,4,4
1385,19010037,6,2
1385,19010037,5,6
1386,19010039,4,5
1386,19010039,7,4
1387,19010040,8,2
1387,19010040,5,2
1388,19010042,4,4
1388,19010042,1,2
1389,19010043,2,2
1390,19010044,0,2
1390,19010044,2,2
1390,19010044,7,2
1390,19010044,8,2
1390,19010044,5,1
1390,19010044,3,2
1391,19010045,4,1
1391,19010045,1,3
1391,19010045,6,1
1391,19010045,2,1
1391,19010045,8,2
1392,19010046,4,2
1392,19010046,0,3
1392,19010046,1,4
1392,19010046,7,4
1392,19010046,5,5
1393,19010047,4,2
1393,19010047,0,3
1393,19010047,6,2
1393,19010047,5,6
1393,19010047,3,3
1394,19010048,1,6
1394,19010048,2,4
1394,19010048,5,4
1395,19010050,0,2
1395,19010050,1,4
1395,19010050,5,2
1396,19010051,4,7
1396,19010051,0,1
1396,19010051,1,3
1396,19010051,2,1
1396,19010051,7,4
1397,19010052,4,5
1397,19010052,1,2
1397,19010052,6,3
1398,19010053,,0
1399,19010054,6,3
1400,19010056,0,3
1400,19010056,1,5
1400,19010056,2,4
1400,19010056,8,2
1401,19010057,5,6
1402,19010058,3,2
1403,19010059,4,2
1403,19010059,0,2
1404,19010063,4,2
1404,19010063,0,4
1404,19010063,1,4
1404,19010063,7,3
1404,19010063,3,1
1405,19010066,0,4
1405,19010066,1,3
1405,19010066,7,3
1406,19010067,1,2
1406,19010067,2,4
1407,19010068,0,4
1407,19010068,5,2
1408,19010069,4,4
1408,19010069,2,2
1409,19010072,4,2
1409,19010072,7,4
1409,19010072,8,1
1410,19010075,4,1
1410,19010075,6,1
1410,19010075,2,3
1410,19010075,7,3
1410,19010075,5,1
1410,19010075,3,2
1411,19010076,6,1
1411,19010076,8,1
1411,19010076,5,2
1412,19010077,4,6
1412,19010077,1,3
1412,19010077,6,2
1412,19010077,5,5
1412,19010077,3,3
1413,19010078,4,2
1413,19010078,0,3
1413,19010078,2,3
1413,19010078,3,5
1414,19010078,4,2
1414,19010078,0,3
1414,19010078,2,3
1414,19010078,3,5
1415,19010079,,0
1416,19010081,4,4
1416,19010081,6,1
1416,19010081,2,3
1416,19010081,5,3
1417,19010083,0,4
1417,19010083,1,1
1417,19010083,6,1
1417,19010083,2,1
1417,19010083,7,1
1417,19010083,3,4
1418,19010084,1,2
1419,19010085,0,5
1419,19010085,2,1
1420,19010087,6,4
1420,19010087,7,2
1420,19010087,5,1
1421,19010088,5,4
1422,19010089,7,4
1422,19010089,5,3
1423,19010090,4,5
1423,19010090,1,1
1423,19010090,2,1
1423,19010090,8,2
1423,19010090,5,2
1423,19010090,3,4
1424,19010093,4,1
1424,19010093,0,6
1425,19010094,1,5
1425,19010094,5,4
1426,19010095,,0
1427,19010096,0,2
1427,19010096,6,3
1427,19010096,2,2
1427,19010096,5,5
1427,19010096,3,5
1428,19010100,,0
1429,19010101,4,1
1429,19010101,0,4
1429,19010101,5,4
1430,19010102,0,3
1430,19010102,2,7
1430,19010102,7,2
1431,19010105,4,3
1431,19010105,1,4
1431,19010105,6,3
1431,19010105,2,2
1432,19010106,4,4
1432,19010106,6,6
1432,19010106,2,4
1432,19010106,7,2
1432,19010106,8,1
1433,19010107,6,5
1434,19010108,4,5
1434,19010108,1,4
1434,19010108,6,3
1435,19010110,6,4
1436,19010111,1,2
1436,19010111,6,1
1436,19010111,2,3
1436,19010111,5,2
1437,19010113,7,2
1437,19010113,3,1
1438,19010114,4,1
1438,19010114,0,3
1439,19010115,6,3
1439,19010115,3,3
1440,19010118,6,4
1441,19010120,1,3
1441,19010120,6,2
1442,19010122,0,5
1442,19010122,6,3
1442,19010122,8,1
1442,19010122,5,2
1442,19010122,3,1
1443,19010123,4,3
1443,19010123,1,2
1443,19010123,6,3
1443,19010123,2,1
1443,19010123,5,7
1443,19010123,3,4
1444,19010124,4,1
1445,19010125,4,2
1446,19010127,1,2
1446,19010127,6,2
1446,19010127,2,5
1446,19010127,8,1
1447,19010128,6,1
1447,19010128,8,1
1447,19010128,3,3
1448,19010129,4,4
1448,19010129,6,3
1448,19010129,7,4
1448,19010129,3,3
1449,19010130,0,3
1449,19010130,1,5
1449,19010130,2,3
1449,19010130,3,1
1450,19010131,2,5
1450,19010131,7,1
1451,19010132,6,3
1451,19010132,5,4
1452,19010134,3,2
1453,19010135,4,3
1453,19010135,6,6
1453,19010135,8,1
1454,19010136,4,2
1454,19010136,1,5
1454,19010136,7,1
1454,19010136,5,7
1455,19010137,2,2
1455,19010137,8,2
1456,19010140,4,2
1456,19010140,0,1
1456,19010140,8,1
1456,19010140,5,1
1456,19010140,3,4
1457,19010141,6,4
1457,19010141,3,2
1458,19010142,0,1
1458,19010142,2,3
1459,19010144,4,4
1459,19010144,2,3
1459,19010144,5,1
1460,19010145,7,1
1461,19010146,0,2
1461,19010146,1,4
1461,19010146,6,5
1461,19010146,7,3
1462,19010149,4,6
1462,19010149,0,4
1462,19010149,6,6
1462,19010149,2,1
1462,19010149,8,1
1462,19010149,5,4
1462,19010149,3,2
1463,19010150,1,5
1463,19010150,7,5
1463,19010150,5,5
1464,19010151,4,7
1464,19010151,5,3
1465,19010152,4,6
1465,19010152,5,4
1465,19010152,3,8
1466,19010155,0,1
1466,19010155,7,5
1466,19010155,5,1
1467,19010158,4,2
1467,19010158,1,2
1467,19010158,8,1
1468,19010160,4,5
1468,19010160,0,5
1468,19010160,1,3
1468,19010160,6,4
1468,19010160,5,2
1469,19010161,4,3
1470,19010162,4,2
1470,19010162,0,1
1470,19010162,2,2
1470,19010162,7,3
1470,19010162,8,3
1471,19010164,5,1
1472,19010165,2,5
1473,19010167,2,7
1473,19010167,7,2
1473,19010167,8,2
1473,19010167,5,4
1474,19010168,2,3
1474,19010168,5,3
1474,19010168,3,3
1475,19010169,1,2
1475,19010169,7,5
1475,19010169,8,3
1476,19010170,0,3
1476,19010170,1,1
1476,19010170,6,2
1476,19010170,5,1
1476,19010170,3,1
1477,19010171,0,1
1477,19010171,1,5
1477,19010171,2,1
1477,19010171,8,2
1478,19010173,0,4
1478,19010173,1,3
1478,19010173,6,4
1478,19010173,2,1
1479,19010174,6,4
1479,19010174,7,2
1479,19010174,5,3
1479,19010174,3,4
1480,19010176,1,2
1480,19010176,6,3
1480,19010176,8,1
1480,19010176,3,1
1481,19010177,4,5
1481,19010177,0,1
1481,19010177,7,5
1481,19010177,8,3
1482,19010179,0,3
1482,19010179,6,5
1482,19010179,7,3
1482,19010179,3,2
1483,19010181,2,3
1483,19010181,7,3
1483,19010181,8,2
1483,19010181,3,1
1484,19010182,8,1
1485,19010183,1,5
1485,19010183,6,5
1485,19010183,5,2
1486,19010184,4,3
1486,19010184,5,2
1487,19010185,0,6
1488,19010186,0,4
1488,19010186,1,1
1488,19010186,6,2
1488,19010186,7,3
1488,19010186,8,4
1488,19010186,5,1
1489,19010187,4,2
1489,19010187,0,5
1489,19010187,1,2
1489,19010187,6,1
1489,19010187,5,1
1490,19010189,0,1
1490,19010189,1,4
1490,19010189,6,6
1490,19010189,8,4
1490,19010189,5,5
1491,19010190,4,4
1491,19010190,0,3
1491,19010190,1,2
1491,19010190,7,4
1491,19010190,8,1
1491,19010190,5,5
1492,19010192,1,3
1492,19010192,8,1
1493,19010193,3,2
1494,19010194,4,3
1494,19010194,0,6
1494,19010194,2,3
1495,19010195,2,1
1495,19010195,3,1
1496,19010197,0,2
1496,19010197,1,5
1496,19010197,5,4
1497,19010199,1,3
1497,19010199,8,2
1498,19010201,0,2
1498,19010201,2,2
1499,19010202,1,4
1499,19010202,7,2
1499,19010202,8,1
1499,19010202,3,1
1500,19010205,4,4
1500,19010205,0,4
1500,19010205,2,6
1500,19010205,8,3
1500,19010205,5,1
1500,19010205,3,2
1501,19010206,7,8
1501,19010206,5,2
1501,19010206,3,2
1502,19010208,0,2
1502,19010208,1,4
1502,19010208,2,4
1503,19010209,3,6
1504,19010210,4,2
1504,19010210,6,3
1504,19010210,3,1
1505,19010213,4,1
1505,19010213,3,5
1506,19010214,0,4
1506,19010214,1,2
1507,19010215,2,1
1507,19010215,5,2
1507,19010215,3,4
1508,19010217,4,1
1508,19010217,6,3
1508,19010217,2,2
1509,19010218,5,4
1510,19010222,4,2
1510,19010222,1,1
1510,19010222,7,4
1510,19010222,3,1
1511,19010223,4,3
1511,19010223,0,5
1511,19010223,6,4
1511,19010223,7,4
1511,19010223,8,1
1512,19010225,4,4
1512,19010225,1,2
1512,19010225,8,1
1513,19010228,8,3
1513,19010228,3,3
1514,19010229,6,1
1514,19010229,5,6
1515,19010230,0,4
1515,19010230,6,2
1515,19010230,5,1
1515,19010230,3,1
1516,19010232,2,2
1516,19010232,7,3
1517,19010234,0,2
1517,19010234,7,3
1517,19010234,5,1
1518,19010235,7,4
1518,19010235,8,1
1519,19010238,4,5
1519,19010238,3,1
1520,19010239,4,5
1520,19010239,1,4
1520,19010239,2,3
1520,19010239,7,2
1520,19010239,8,2
1520,19010239,5,1
1521,19010240,0,4
1521,19010240,7,1
1521,19010240,3,3
1522,19010241,0,2
1522,19010241,1,3
1522,19010241,7,4
1523,19010245,1,1
1523,19010245,6,2
1523,19010245,2,4
1523,19010245,7,3
1523,19010245,5,3
1524,19010246,6,1
1524,19010246,5,5
1524,19010246,3,2
1525,19010248,0,7
1525,19010248,5,2
1526,19010249,4,2
1526,19010249,1,2
1527,19010250,5,4
1528,19010251,4,1
1529,19010252,1,3
1529,19010252,7,2
1529,19010252,5,6
1529,19010252,3,7
1530,19010253,1,3
1530,19010253,2,3
1530,19010253,7,2
1530,19010253,5,4
1530,19010253,3,2
1531,19010255,0,3
1531,19010255,3,2
1532,19010257,6,1
1532,19010257,3,1
1533,19010258,2,4
1534,19010260,4,3
1534,19010260,0,4
1535,19010260,4,3
1535,19010260,0,4
1536,19010263,2,3
1536,19010263,8,5
1537,19010264,4,2
1537,19010264,7,1
1537,19010264,8,1
1537,19010264,5,3
1538,19010265,0,2
1538,19010265,2,6
1538,19010265,7,6
1538,19010265,8,2
1539,19010266,0,2
1539,19010266,6,1
1539,19010266,7,1
1540,19010271,1,1
1540,19010271,6,4
1540,19010271,3,1
1541,19010273,4,4
1541,19010273,1,2
1541,19010273,2,1
1542,19010274,1,3
1542,19010274,6,1
1542,19010274,5,3
1543,19010275,2,3
1543,19010275,8,3
1543,19010275,5,3
1544,19010276,0,4
1544,19010276,6,2
1544,19010276,7,2
1544,19010276,8,3
1545,19010277,4,1
1546,19010279,6,6
1546,19010279,8,3
1547,19010280,4,4
1547,19010280,8,3
1547,19010280,5,2
1548,19010281,0,2
1548,19010281,1,6
1548,19010281,6,2
1548,19010281,2,4
1548,19010281,7,1
1548,19010281,5,5
1549,19010286,4,1
1549,19010286,6,1
1549,19010286,7,2
1549,19010286,5,1
1550,19010287,1,1
1550,19010287,6,4
1551,19010288,0,4
1551,19010288,8,5
1551,19010288,5,2
1552,19010289,6,1
1552,19010289,2,5
1553,19010292,4,2
1553,19010292,6,4
1553,19010292,5,3
1554,19010293,1,3
1554,19010293,6,1
1554,19010293,5,4
1555,19010295,1,2
1555,19010295,7,2
1555,19010295,5,3
1556,19010296,4,1
1556,19010296,0,3
1556,19010296,1,1
1556,19010296,7,2
1556,19010296,5,1
1557,19010298,6,3
1557,19010298,2,2
1557,19010298,3,3
1558,19010299,0,1
1558,19010299,3,4
1559,19010300,4,4
1559,19010300,0,6
1559,19010300,1,1
1559,19010300,5,2
1559,19010300,3,2
1560,19010301,1,6
1560,19010301,3,2
1561,19010302,4,1
1561,19010302,2,5
1561,19010302,5,3
1561,19010302,3,1
1562,19010303,7,3
1562,19010303,8,2
1562,19010303,5,4
1562,19010303,3,3
1563,19010304,4,8
1563,19010304,6,1
1563,19010304,8,2
1563,19010304,5,3
1563,19010304,3,2
1564,19010305,4,9
1564,19010305,0,1
1564,19010305,1,3
1564,19010305,2,3
1564,19010305,5,1
1564,19010305,3,2
1565,19010306,0,3
1565,19010306,1,2
1565,19010306,2,5
1566,19010308,4,3
1566,19010308,6,3
1566,19010308,5,5
1567,19010309,4,4
1567,19010309,1,2
1567,19010309,2,2
1568,19010310,2,5
1568,19010310,7,4
1569,19010311,4,2
1569,19010311,7,5
1569,19010311,8,2
1570,19010312,4,4
1570,19010312,1,5
1570,19010312,3,4
1571,19010315,4,5
1571,19010315,2,1
1571,19010315,7,5
1571,19010315,8,1
1572,19010316,4,3
1572,19010316,0,3
1572,19010316,6,1
1572,19010316,2,5
1572,19010316,7,3
1572,19010316,5,9
1572,19010316,3,3
1573,19010317,0,3
1573,19010317,1,6
1573,19010317,2,6
1573,19010317,8,1
1573,19010317,3,1
1574,19010318,5,4
1575,19010319,4,2
1575,19010319,8,3
1575,19010319,5,2
1576,19010321,4,7
1576,19010321,1,2
1576,19010321,6,4
1576,19010321,2,6
1577,19010322,2,4
1578,19010323,4,6
1578,19010323,1,2
1578,19010323,8,1
1579,19010324,0,1
1580,19010328,7,1
1580,19010328,5,6
1580,19010328,3,3
1581,19010329,1,5
1581,19010329,7,1
1582,19010330,0,3
1582,19010330,7,3
1582,19010330,8,1
1582,19010330,5,5
1582,19010330,3,1
1583,19010331,4,5
1583,19010331,0,4
1583,19010331,6,5
1583,19010331,3,2
1584,19010332,2,1
1585,19010334,4,4
1585,19010334,1,3
1585,19010334,6,1
1585,19010334,7,3
1585,19010334,3,1
1586,19010335,0,1
1586,19010335,6,5
1586,19010335,2,1
1587,19010335,0,1
1587,19010335,6,5
1587,19010335,2,1
1588,19010336,1,3
1588,19010336,7,4
1588,19010336,8,3
1588,19010336,5,3
1589,19010338,1,6
1589,19010338,6,2
1589,19010338,3,2
1590,19010339,0,1
1590,19010339,1,3
1590,19010339,7,7
1591,19010340,4,5
1591,19010340,6,3
1591,19010340,2,5
1591,19010340,7,3
1591,19010340,3,4
1592,19010341,8,1
1592,19010341,3,3
1593,19010345,0,1
1593,19010345,5,3
1593,19010345,3,3
1594,19010347,1,5
1595,19010348,0,2
1595,19010348,6,4
1595,19010348,2,2
1595,19010348,7,1
1595,19010348,8,1
1596,19010349,1,3
1596,19010349,8,2
1596,19010349,5,3
1596,19010349,3,3
1597,19010350,6,1
1597,19010350,2,2
1597,19010350,7,4
1598,19010351,4,3
1598,19010351,8,2
1598,19010351,5,5
1598,19010351,3,2
1599,19030000,3,1
1600,19030001,0,4
1600,19030001,1,6
1600,19030001,6,5
1600,19030001,5,2
1601,19030002,3,2
1602,19030008,4,6
1602,19030008,1,5
1602,19030008,2,2
1602,19030008,7,5
1603,19030009,4,4
1603,19030009,1,1
1603,19030009,2,3
1603,19030009,8,2
1603,19030009,5,2
1604,19030010,4,5
1604,19030010,1,1
1605,19030012,6,1
1605,19030012,2,1
1605,19030012,5,2
1606,19030016,7,3
1607,19030018,6,4
1608,19030019,1,4
1608,19030019,2,3
1609,19030019,1,4
1609,19030019,2,3
1610,19030020,0,4
1610,19030020,6,4
1610,19030020,2,1
1611,19030021,6,8
1611,19030021,8,1
1611,19030021,5,2
1611,19030021,3,2
1612,19030022,4,4
1612,19030022,2,5
1612,19030022,8,1
1612,19030022,5,1
1613,19030023,4,3
1613,19030023,2,4
1613,19030023,7,3
1613,19030023,8,2
1614,19030024,1,3
1614,19030024,2,6
1614,19030024,7,1
1614,19030024,5,1
1614,19030024,3,5
1615,19030025,8,3
1615,19030025,3,5
1616,19030026,1,7
1616,19030026,7,1
1616,19030026,5,3
1617,19030027,1,3
1618,19030029,0,1
1618,19030029,1,1
1618,19030029,8,4
1619,19030030,4,1
1619,19030030,1,4
1619,19030030,2,4
1620,19030032,0,4
1620,19030032,1,1
1620,19030032,6,3
1620,19030032,7,7
1620,19030032,5,1
1621,19030033,0,1
1621,19030033,1,2
1621,19030033,2,5
1621,19030033,8,1
1621,19030033,3,5
1622,19030034,4,4
1622,19030034,0,5
1622,19030034,3,7
1623,19030035,2,3
1623,19030035,7,5
1623,19030035,5,1
1624,19030036,1,5
1624,19030036,6,5
1624,19030036,2,5
1624,19030036,5,1
1625,19030037,4,2
1625,19030037,6,2
1625,19030037,7,6
1626,19030038,1,5
1626,19030038,6,5
1626,19030038,8,2
1626,19030038,5,1
1627,19030040,4,4
1627,19030040,1,1
1627,19030040,7,1
1627,19030040,5,1
1627,19030040,3,4
1628,19030043,1,3
1628,19030043,7,2
1629,19030044,4,1
1629,19030044,7,3
1630,19030045,0,12
1630,19030045,7,1
1630,19030045,3,4
1631,19030047,1,4
1631,19030047,5,3
1631,19030047,3,4
1632,19030048,6,5
1632,19030048,2,4
1632,19030048,7,3
1632,19030048,8,1
1633,19030049,1,5
1633,19030049,5,4
1634,19030050,0,2
1634,19030050,5,5
1635,19030051,4,6
1635,19030051,0,3
1635,19030051,1,3
1635,19030051,8,4
1635,19030051,3,2
1636,19030052,7,5
1637,19030053,0,4
1637,19030053,8,1
1637,19030053,5,3
1637,19030053,3,2
1638,19030054,4,5
1638,19030054,1,5
1638,19030054,7,3
1639,19030056,4,3
1639,19030056,5,1
1640,19030057,4,1
1640,19030057,0,8
1640,19030057,8,4
1641,19030058,4,4
1641,19030058,0,1
1642,19030059,8,3
1643,19030060,4,2
1643,19030060,1,3
1643,19030060,2,3
1644,19030061,6,3
1644,19030061,8,1
1645,19030064,1,3
1645,19030064,7,5
1645,19030064,3,2
1646,19030066,4,1
1646,19030066,1,5
1646,19030066,6,3
1647,19030070,0,4
1647,19030070,1,4
1647,19030070,7,3
1647,19030070,5,1
1648,19030071,8,1
1648,19030071,5,4
1648,19030071,3,1
1649,19030074,0,2
1649,19030074,5,2
1649,19030074,3,1
1650,19030075,0,5
1650,19030075,7,2
1650,19030075,5,4
1651,19030079,1,1
1651,19030079,7,5
1651,19030079,8,1
1652,19030081,4,6
1653,19030083,4,4
1653,19030083,6,5
1653,19030083,5,2
1653,19030083,3,2
1654,19030084,0,2
1654,19030084,6,2
1654,19030084,3,1
1655,19030085,4,1
1655,19030085,0,3
1656,19030086,2,5
1657,19030088,4,2
1657,19030088,7,1
1657,19030088,8,1
1657,19030088,5,1
1658,19030089,0,3
1658,19030089,8,1
1659,19030090,4,1
1659,19030090,0,5
1659,19030090,2,6
1660,19030093,7,2
1660,19030093,5,1
1660,19030093,3,2
1661,19030095,4,4
1661,19030095,0,3
1661,19030095,2,4
1661,19030095,5,2
1662,19030096,0,3
1662,19030096,6,6
1662,19030096,7,3
1663,19030097,4,1
1663,19030097,6,3
1663,19030097,7,3
1663,19030097,5,6
1664,19030098,1,6
1664,19030098,6,4
1665,19030102,7,2
1666,19030103,4,2
1666,19030103,6,2
1666,19030103,2,5
1666,19030103,7,4
1667,19030106,4,4
1667,19030106,0,3
1668,19030107,4,4
1668,19030107,0,2
1668,19030107,8,2
1668,19030107,5,4
1669,19030108,4,5
1669,19030108,0,3
1669,19030108,2,2
1669,19030108,7,2
1669,19030108,3,5
1670,19030109,2,4
1670,19030109,8,2
1670,19030109,5,2
1671,19030111,0,2
1671,19030111,6,2
1671,19030111,2,4
1671,19030111,3,4
1672,19030112,4,5
1672,19030112,0,3
1672,19030112,1,1
1672,19030112,2,2
1673,19030113,0,4
1673,19030113,1,1
1673,19030113,6,5
1673,19030113,7,4
1673,19030113,8,3
1674,19030114,0,2
1674,19030114,1,3
1674,19030114,2,7
1675,19030115,0,1
1675,19030115,2,2
1675,19030115,3,4
1676,19030116,5,3
1677,19030117,6,6
1677,19030117,2,2
1677,19030117,7,4
1677,19030117,5,3
1678,19030118,3,3
1679,19030119,4,1
1679,19030119,0,3
1679,19030119,1,4
1679,19030119,5,2
1680,19030121,7,3
1680,19030121,5,4
1681,19030122,7,4
1681,19030122,8,2
1681,19030122,3,2
1682,19030123,4,4
1682,19030123,0,5
1682,19030123,1,2
1682,19030123,6,1
1682,19030123,2,4
1682,19030123,7,1
1683,19030124,4,6
1683,19030124,0,2
1683,19030124,6,7
1683,19030124,2,2
1683,19030124,8,4
1683,19030124,5,1
1683,19030124,3,2
1684,19030125,4,7
1684,19030125,7,5
1684,19030125,3,1
1685,19030126,0,1
1685,19030126,1,3
1685,19030126,6,5
1685,19030126,3,3
1686,19030127,4,3
1686,19030127,6,5
1686,19030127,7,5
1686,19030127,8,1
1686,19030127,5,2
1687,19030130,0,1
1687,19030130,5,6
1688,19030131,2,2
1688,19030131,7,3
1688,19030131,5,1
1688,19030131,3,3
1689,19030133,0,1
1689,19030133,6,5
1689,19030133,2,4
1690,19030135,1,10
1690,19030135,6,1
1690,19030135,2,3
1690,19030135,3,2
1691,19030140,0,3
1691,19030140,2,3
1691,19030140,8,3
1692,19030141,4,1
1692,19030141,1,5
1692,19030141,6,4
1693,19030142,4,1
1693,19030142,2,3
1693,19030142,7,5
1693,19030142,8,1
1694,19030144,0,1
1694,19030144,1,3
1694,19030144,6,1
1694,19030144,2,3
1694,19030144,7,2
1695,19030145,0,1
1695,19030145,6,8
1696,19030146,1,2
1696,19030146,6,1
1696,19030146,5,2
1697,19030147,4,3
1697,19030147,2,3
1697,19030147,5,2
1697,19030147,3,2
1698,19030152,1,5
1698,19030152,7,2
1698,19030152,3,3
1699,19030153,0,3
1699,19030153,6,2
1699,19030153,5,1
1700,19030156,1,5
1700,19030156,6,5
1700,19030156,2,4
1701,19030158,6,3
1701,19030158,8,3
1701,19030158,3,2
1702,19030159,4,1
1702,19030159,0,5
1702,19030159,2,4
1702,19030159,5,3
1703,19030160,1,4
1703,19030160,6,6
1703,19030160,2,4
1703,19030160,8,1
1704,19030161,0,5
1704,19030161,7,2
1704,19030161,5,7
1705,19030165,0,3
1705,19030165,7,2
1705,19030165,5,2
1706,19030166,1,1
1706,19030166,2,2
1706,19030166,7,4
1706,19030166,5,3
1706,19030166,3,2
1707,19030170,1,3
1707,19030170,6,1
1708,19030171,6,2
1708,19030171,3,1
1709,19030172,4,5
1709,19030172,0,2
1709,19030172,8,3
1709,19030172,3,2
1710,19030173,0,2
1710,19030173,1,5
1710,19030173,2,3
1710,19030173,5,5
1711,19030176,0,6
1711,19030176,1,4
